symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
JHSA.HA,BC GIF-EUROPE VALUE P D,EUR,"BC GIF-EUROPE VALUE P D is a European equity fund within the BNY Mellon Global Investment Funds range, focusing on value investing. The fund seeks to identify undervalued companies in Europe with the potential for future growth. BNY Mellon Investment Management is headquartered in New York.",Alternatives,Developed Markets,BNY Mellon,HAN,XHAN,
JHSB.HA,HSBC GIF-CHIN.EQU.INH.A D,EUR,"This is a sub-fund of HSBC Global Investment Funds, focusing on Chinese equities. The fund seeks to provide long-term capital growth by investing primarily in a diversified portfolio of equities of companies domiciled in, or exercising the predominant part of their economic activity in, the People's Republic of China. HSBC Global Asset Management manages the fund, operating from its headquarters in London.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JHSC.HA,HSBC GIF-IND.EQU. A D,EUR,"This is a sub-fund of HSBC Global Investment Funds, focusing on Indian equities. The fund aims to provide long-term capital growth by investing primarily in equities of companies domiciled in, or exercising the predominant part of their economic activity in, India. HSBC Global Asset Management manages the fund, headquartered in London.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JHSD.HA,BC GIF-EUROPE VALUE A D,EUR,"BC GIF-EUROPE VALUE A D is a European equity fund within the BNY Mellon Global Investment Funds range, focusing on value investing. The fund seeks to identify undervalued companies in Europe with the potential for future growth. BNY Mellon Investment Management is headquartered in New York.",Alternatives,Developed Markets,BNY Mellon,HAN,XHAN,
JHSP.HA,HSBC GIF-GLOBAL BOND A C,EUR,"This is a sub-fund of HSBC Global Investment Funds, investing in global bonds. The fund seeks to provide income and capital growth by investing primarily in a diversified portfolio of global debt securities. HSBC Global Asset Management manages the fund from its headquarters in London.",Fixed Income,Corporate Bonds,HSBC Investment Funds,HAN,XHAN,
JHSQ.HA,HSBC GIF-EURO HGH YLD A C,EUR,"This is a sub-fund of HSBC Global Investment Funds, focusing on Euro high yield bonds. The fund aims to provide income and capital growth by investing primarily in a diversified portfolio of sub-investment grade Euro-denominated debt securities. HSBC Global Asset Management manages the fund and is headquartered in London.",Fixed Income,High Yield Bonds,HSBC Investment Funds,HAN,XHAN,
JHSZ.HA,HSBC-ECON.SCA.US EQ. AC,EUR,"This is a sub-fund of HSBC Global Investment Funds that focuses on US equities based on an economic scale approach. The fund aims to provide long-term capital growth by investing in a portfolio of US companies that exhibit characteristics of economic scale. HSBC Global Asset Management manages the fund, headquartered in London.",Alternatives,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JM53.HA,HSBC GIF-GL E.M.E.A C,EUR,"This is a sub-fund of HSBC Global Investment Funds, investing in Global Emerging Markets in Europe, the Middle East and Africa (EMEA). The fund aims to provide long-term capital growth by investing primarily in equities of companies domiciled in, or exercising the predominant part of their economic activity in, the EMEA region of emerging markets. HSBC Global Asset Management manages the fund, headquartered in London.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JM58.HA,HSBC GIF-HK EQU.A C,EUR,"HSBC GIF-HK EQU.A C is an equity fund within the HSBC Global Investment Funds range, focusing on investing in equities listed on the Hong Kong Stock Exchange. The fund aims for long-term capital growth through a diversified portfolio of Hong Kong companies. HSBC Global Asset Management is headquartered in London.",Alternatives,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JM59.HA,HSBC GIF-IND.EQU. A C,EUR,"HSBC GIF-IND.EQU. A C is an equity fund within the HSBC Global Investment Funds range, focused on investing in Indian equities. The fund seeks long-term capital appreciation by investing in a diversified portfolio of companies listed on Indian stock exchanges. HSBC Global Asset Management is headquartered in London.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JM5B.HA,HSBC-ECO.SCA.JAP.EQ. AC,EUR,HSBC-ECO.SCA.JAP.EQ. AC aims to provide long-term capital growth by investing in companies that contribute to or benefit from the transition to a low-carbon economy in Japan. The fund focuses on environmental solutions and sustainable business practices within the Japanese equity market. The fund is managed by HSBC and is domiciled in a specific location,Alternatives,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JM5E.HA,HSBC-ECO.SCA.JAP.EQ. AD,EUR,HSBC-ECO.SCA.JAP.EQ. AD aims to provide long-term capital growth by investing in companies that contribute to or benefit from the transition to a low-carbon economy in Japan. The fund focuses on environmental solutions and sustainable business practices within the Japanese equity market. The fund is managed by HSBC and is domiciled in a specific location,Alternatives,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JM5F.HA,HSBC GIF-EUROL.VALUE A C,EUR,"HSBC GIF-EUROL.VALUE A C represents a fund focusing on undervalued equities within the Eurozone, seeking to capitalize on market inefficiencies by investing in companies trading below their intrinsic value, managed by HSBC Global Asset Management. The fund's specific investment criteria and sector allocation would be outlined in its key investor information document.",Alternatives,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JM5J.HA,HSBC GIF-THAI EQUITY A C.,EUR,"HSBC GIF-THAI EQUITY A C. is a fund investing in equities of companies based in Thailand, aiming for capital growth through exposure to the Thai stock market, and managed by HSBC Global Asset Management. Further details on the fund's investment approach and risk profile are available in its fund documentation.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JM5M.HA,HSBC GIF-A.PA.E.JP.EQ.A S,EUR,"HSBC GIF-A.PA.E.JP.EQ.A S represents a fund that invests in equities across the Asia Pacific ex-Japan region, aiming for capital appreciation, and managed by HSBC Global Asset Management. The 'A S' denotes a specific share class with different fee structures or distribution policies than other share classes of the same fund.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JM5Q.HA,HSBC GIF-ASIA E.J.ACOEO,EUR,"HSBC GIF-ASIA E.J.ACOEO signifies a fund investing in Asian equities, excluding Japan, with the suffix ""ACOEO"" designating a specific share class with particular fee structures, distribution policies, or investor eligibility criteria, managed by HSBC Global Asset Management. The fund's prospectus would provide comprehensive details regarding its investment objectives and risk profile.",Alternatives,Emerging Markets,HSBC Investment Funds,HAN,XHAN,
JPJ2.HA,JPM-LA.AM.EQ.JMPLAE ADDL,EUR,"JPM-LA.AM.EQ.JMPLAE ADDL is a fund managed by JP Morgan, focusing on equity investments in Latin American markets. The investment objective is to achieve capital appreciation through investments in Latin American companies. More details about the fund's specific investment approach are available in the official documentation",Financials,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJ4.HA,JPM-E.M.E.E JPMEMEE ADDL,EUR,"JPM-E.M.E.E JPMEMEE ADDL is an investment fund managed by JP Morgan, specializing in equity markets within Emerging Europe. The fund seeks capital appreciation by investing in companies located in or with significant operations in the Emerging European region. Investment strategies and risk factors are further described within the fund's official documentation",,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJ7.HA,JPM-LA.AM.EQ.JMPLAE DADL,EUR,"JPM-LA.AM.EQ.JMPLAE DADL is a fund managed by JP Morgan Chase, focusing on equity investments within Latin American markets. The fund's goal is to achieve capital appreciation through investing in a diverse range of Latin American companies. Further information concerning the investment strategy is available in the fund prospectus",,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJB.HA,JPM-EOP.EQ. JPMEE ADEO,EUR,"JPM-EOP.EQ. JPMEE ADEO is an investment fund managed by JP Morgan, focused on equity markets within Europe. The fund aims to achieve capital appreciation by investing in a portfolio of European companies. Details regarding the specific investment strategy are available within the fund's prospectus",,Developed Markets,JPMorgan Asset Management,HAN,XHAN,
JPJF.HA,JPM-EU.ST.VA.JPMESV ADEO,EUR,"JPM-EU.ST.VA.JPMESV ADEO is a European equity fund managed by JP Morgan focusing on companies with sustainable value. The fund aims to achieve long-term capital appreciation by investing in European companies demonstrating strong Environmental, Social, and Governance (ESG) practices and value characteristics. Further details on the fund's investment approach can be found in its official documentation",,Value,JPMorgan Asset Management,HAN,XHAN,
JPJG.HA,JPM-EOLND.EQ.JPMEE ADEO,EUR,"JPM-EOLND.EQ.JPMEE ADEO is a European equity fund managed by JP Morgan, focusing on companies located in Europe excluding the United Kingdom. The fund aims to provide capital appreciation by investing in a portfolio of European companies, excluding those based in the UK. Details about the fund's investment strategy are available in its prospectus",,Developed Markets,JPMorgan Asset Management,HAN,XHAN,
JPJJ.HA,JPM-EO.SM.CAP JPMESC ADEO,EUR,"JPM-EO.SM.CAP JPMESC ADEO is a European equity fund managed by JP Morgan, focusing on small-cap companies within the European market. The fund seeks capital appreciation by investing in a diversified portfolio of smaller European businesses. More information regarding the specific investment strategy is available in the fund's official documentation",,Small Cap,JPMorgan Asset Management,HAN,XHAN,
JPJP.HA,JPM-CHINA JPMCHINA ADDL,EUR,,,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJQ.HA,JPM-EMG EU.EQ.JPMEEE ADEO,EUR,"JPM-EMG EU.EQ.JPMEEE ADEO is a fund providing exposure to emerging market equities, specifically within a European-regulated structure. It is managed by JP Morgan and offers an ADEO share class. The fund's objective is to achieve capital appreciation by investing in companies located in emerging market countries.",,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJS.HA,JPM-EM.MK.EQ.JPMEME ADDL,EUR,JPM-EM.MK.EQ.JPMEME ADDL is a fund providing exposure to emerging market equities. It's managed by JP Morgan and offers an additional share class. The fund's objective is to achieve capital appreciation by investing in companies located in emerging market countries.,,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJV.HA,JPM-INDIA FD JPMI ADDL,EUR,JPM-INDIA FD JPMI ADDL is a fund investing in Indian equities. It's managed by JP Morgan and provides an additional share class. The fund's investment objective is to achieve capital appreciation by investing primarily in companies located in India.,Alternatives,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JPJW.HA,JPM-JAPAN EQU. JPMJE ADDL,EUR,JPM-JAPAN EQU. JPMJE ADDL is a fund focused on investing in Japanese equities. The fund is managed by JP Morgan and offers an additional share class. Its objective is to achieve capital appreciation through investments in companies listed on Japanese stock exchanges.,Alternatives,Developed Markets,JPMorgan Asset Management,HAN,XHAN,
JPJX.HA,JPM-PACIF.EQU.JPMPE ADDL,EUR,JPM-PACIF.EQU.JPMPE ADDL is a fund focusing on equities in the Pacific region. It is managed by JP Morgan and provides an additional share class. The fund seeks capital appreciation through investments in companies located in Pacific Basin countries (excluding Japan).,Alternatives,Developed Markets,JPMorgan Asset Management,HAN,XHAN,
JSG1.HA,HSBC GIF-HK EQU. P D,EUR,,,,HSBC Investment Funds,HAN,XHAN,
JSGB.HA,HSBC GIF-ASIA E.J.A C,EUR,,,,HSBC Investment Funds,HAN,XHAN,
JSGJ.HA,HSBC GIF-EOL.EQ.S.E.E.A C,EUR,,,,HSBC Investment Funds,HAN,XHAN,
JSGK.HA,HSBC GIF-EUROL.VALUE A D,EUR,,,,HSBC Investment Funds,HAN,XHAN,
JSGR.HA,HSBC-ECON.SCA.US EQ. AD,EUR,,,,HSBC Investment Funds,HAN,XHAN,
JSGT.HA,HSBC GIF-USD BD A D,EUR,"HSBC GIF-USD BD A D is a fund that invests in USD-denominated bonds with the goal of providing income. It is managed by HSBC Global Asset Management, a global investment firm headquartered in London. The fund aims to generate returns through a combination of capital appreciation and income from its bond holdings.",Fixed Income,Corporate Bonds,HSBC Investment Funds,HAN,XHAN,
JSGX.HA,HSBC-EC.SC.GL.EQ. AD,EUR,"HSBC-EC.SC.GL.EQ. AD is a fund that invests in global equities, with a focus on specific sectors or strategies. It is managed by HSBC Global Asset Management, a global investment firm headquartered in London. The fund aims to provide investors with long-term capital appreciation through diversified equity investments.",,Developed Markets,HSBC Investment Funds,HAN,XHAN,
JSGY.HA,HSBC GIF-GLOBAL BOND A D,EUR,"HSBC GIF-GLOBAL BOND A D is a fund that invests in global bonds with the objective of generating income and capital appreciation. It is managed by HSBC Global Asset Management, a global investment firm headquartered in London. The fund seeks to provide diversified exposure to global fixed-income markets.",Fixed Income,Government Bonds,HSBC Investment Funds,HAN,XHAN,
JYJ1.HA,JPM-E.M.E.E JPMEMEE DADL,EUR,JPM-E.M.E.E JPMEMEE DADL is a JPMorgan fund focused on Eastern European equities. JPMorgan Chase & Co. is a global financial services firm headquartered in New York City. The fund aims to generate long-term capital appreciation by investing in a diversified portfolio of stocks in Eastern European markets.,,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JYJ7.HA,JPM-GL.NA.RE.JPMGNR AAEO,EUR,JPM-GL.NA.RE.JPMGNR AAEO is a JPMorgan fund focused on global natural resources. JPMorgan Chase & Co. is a global financial services firm headquartered in New York City. The fund aims to generate long-term capital appreciation by investing in a diversified portfolio of companies involved in natural resources around the world.,,,JPMorgan Asset Management,HAN,XHAN,
JYJD.HA,JPM-GL.NA.RE.JPMGNR AD,EUR,JPM-GL.NA.RE.JPMGNR AD is a JPMorgan fund focused on global natural resources. JPMorgan Chase & Co. is a global financial services firm headquartered in New York City. The fund aims to generate long-term capital appreciation by investing in a diversified portfolio of companies involved in natural resources around the world.,,,JPMorgan Asset Management,HAN,XHAN,
JYJL.HA,JPM-AFRICA EQ.JPMAE APADL,EUR,JPM-AFRICA EQ.JPMAE APADL is a JPMorgan Asset Management fund investing in African equities. The fund's objective is to provide long-term capital growth by investing primarily in companies listed on stock exchanges in Africa or companies that have a significant portion of their business in Africa. JPMorgan Asset Management is a global investment manager with headquarters in New York City.,,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
JYJM.HA,JPM-AFRICA EQ.JPMAE APAEO,EUR,JPM-AFRICA EQ.JPMAE APAEO is a JPMorgan Asset Management fund investing in African equities. The fund aims to provide long-term capital growth by primarily investing in companies listed or with significant business in Africa. JPMorgan Asset Management is a global firm with headquarters in New York City.,,Emerging Markets,JPMorgan Asset Management,HAN,XHAN,
LH4A.HA,AL TR.AKTIEN DTLD.,EUR,AL TR.AKTIEN DTLD. is a fund investing in German equities. It focuses on companies listed in Germany. The fund aims to provide investors with capital appreciation through investments in the German stock market.,Industrials,Developed Markets,,HAN,XHAN,
LJ9.HA,FIRST SHIP LEASE TRUST,EUR,"FIRST SHIP LEASE TRUST is a Singapore-based real estate investment trust (REIT) that invests in a diversified portfolio of income-producing properties, predominantly consisting of oceangoing container ships. The trust leases these ships to various container shipping companies, generating rental income for its investors. First Ship Lease Trust operates with the goal of providing stable and sustainable returns to its unitholders through its ship leasing business.",Real Estate,REITs,,HAN,XHAN,
LQ3A.HA,METZLER WACHSTUM INTERN.,EUR,,Alternatives,,,HAN,XHAN,
LQ3B.HA,METZL.EURO RENTEN DEFENS.,EUR,,Alternatives,,,HAN,XHAN,
LQ3F.HA,METZLER AKTIEN EUROPA AR,EUR,"METZLER AKTIEN EUROPA AR is a fund that invests in European stocks, seeking capital appreciation through a diversified portfolio of companies across Europe; it is managed by Metzler Asset Management, located in Frankfurt, Germany.",Alternatives,Large Cap,,HAN,XHAN,
LR1P.HA,ETHNA-AKTIV A,EUR,"ETHNA-AKTIV A is an actively managed mixed asset fund, part of the Ethna Funds family, which invests across different asset classes such as equities, bonds, and currencies, aiming to generate returns while managing risk through active asset allocation.",Alternatives,,,HAN,XHAN,
LU91.HA,RB LUXTOPIC-AKTIEN EURO A,EUR,,,,,HAN,XHAN,
LU92.HA,DJE-MULTI ASSET PA,EUR,,Alternatives,,,HAN,XHAN,
LU95.HA,DJE-RENTEN GL.INH.PA(EO),EUR,,Fixed Income,Corporate Bonds,Deka Investment,HAN,XHAN,
LU98.HA,DJE-GOLD+RESS.INH.PA(EO),EUR,,Alternatives,,Deka Investment,HAN,XHAN,
LU9A.HA,DJE-EUROPA INH.PA(EO),EUR,"DJE-EUROPA INH.PA(EO) is a fund that invests in European equities, aiming to provide returns through capital appreciation. The fund's investment strategy focuses on identifying undervalued companies with growth potential within the European market. It is managed by DJE Kapital AG, an asset management company headquartered in Germany.",,Developed Markets,Deka Investment,HAN,XHAN,
LU9B.HA,DJE-DIV.+SUBS.INH P(EO),EUR,"DJE-DIV.+SUBS.INH P(EO) is a fund focused on dividend-yielding stocks and companies with strong asset bases. The fund seeks to provide a combination of income and capital appreciation by investing in equities that offer attractive dividends and possess substantial intrinsic value. DJE Kapital AG, headquartered in Germany, manages this fund.",,Value,Deka Investment,HAN,XHAN,
LU9D.HA,DJE-ALPHA GL.INH.PA (EO),EUR,"DJE-ALPHA GL.INH.PA (EO) is a fund aiming to generate alpha, or excess returns, compared to a benchmark, by investing in global equities. The fund's investment strategy focuses on identifying companies with strong growth potential and attractive valuations across various sectors and regions. It is managed by DJE Kapital AG, an asset management company headquartered in Germany.",,Developed Markets,Deka Investment,HAN,XHAN,
LXF6.HA,EB OEKO-AKTIENFONDS R,EUR,"EB OEKO-AKTIENFONDS R is an equity fund focused on investments in environmentally friendly and sustainable companies. The fund seeks to generate returns by investing in companies that contribute to ecological solutions and operate in a sustainable manner. The 'EB' refers to the fund's management company, and the fund's investment policies promote environmental responsibility.",Alternatives,Developed Markets,Deka Investment,HAN,XHAN,
M2L.HA,MAPLETREE INDUSTR. TR.,EUR,Mapletree Industrial Trust is a real estate investment trust (REIT) listed on the Singapore Exchange. It invests in a diverse portfolio of industrial properties in Singapore and North America. The REIT aims to provide stable income and long-term growth for its unitholders.,Real Estate,REITs,,HAN,XHAN,
MAM2.HA,MAINFIRST-EUR.VAL.ST. A,EUR,"MAINFIRST-EUR.VAL.ST. A is an investment fund focused on European value stocks. The fund invests in companies that are considered undervalued by the market, based on metrics such as price-to-earnings ratio or price-to-book ratio. This provides investors with a portfolio of European stocks that are believed to be trading below their intrinsic value.",Alternatives,Value,,HAN,XHAN,
MAM3.HA,FIDECUM-AVANT-GARDE S.A,EUR,FIDECUM-AVANT-GARDE S.A ,,,,HAN,XHAN,
ME61.HA,METZLER-METZ.EAST. EUR. A,EUR,This is a fund investing in Eastern European equities. The fund has a specific strategy for selecting companies in the region. It is an A share class.,Alternatives,Emerging Markets,,HAN,XHAN,
ME62.HA,MET.-METZ.EUR.GROW.SUST.A,EUR,This is a fund investing in European equities with a focus on growth and sustainability. The fund uses a specific strategy for selecting companies in the region that show good growth prospects and align with sustainable investing principles. It is an A share class.,Alternatives,Developed Markets,,HAN,XHAN,
ME63.HA,MET.-METZ.EU.SM.C.SUS.AEO,EUR,This is a fund that invests in small and mid-cap European equities with a sustainability focus. The fund uses a specific strategy for selecting companies in the region that meet its sustainability criteria. It is an AEO share class.,Alternatives,Small Cap,,HAN,XHAN,
ME64.HA, M.-METZ.JAP.EQ.SUST.FD A,EUR,This is a fund investing in Japanese equities with a focus on sustainability. The fund employs a strategy focused on selecting companies in Japan that meet specific sustainability criteria. It is an A share class.,Alternatives,Developed Markets,,HAN,XHAN,
MF40.HA,COMMOD.CAP.-GLO.MINING P,EUR,,Commodities,,,HAN,XHAN,
MF41.HA,WALLRICH PRAEMIENSTR.P,EUR,,,,,HAN,XHAN,
MI94.HA,BGF-USD H.YLD BD NAM.A2,EUR,"BGF-USD H.YLD BD NAM.A2 refers to a BlackRock USD High Yield Bond Fund, A2 share class. This fund invests primarily in high-yield bonds denominated in US dollars, aiming to provide income and capital appreciation. The fund is managed by BlackRock, a large asset management firm headquartered in New York City.",Fixed Income,High Yield Bonds,BlackRock Asset Management,HAN,XHAN,
MI96.HA,BGF-US BASIC VAL.NAM.A2,EUR,"BGF-US BASIC VAL.NAM.A2 refers to a BlackRock US Basic Value Fund, A2 share class. This fund invests in US equities that are considered undervalued, based on fundamental analysis, seeking long-term capital appreciation. The fund is managed by BlackRock, a large asset management firm headquartered in New York City.",Financials,Value,BlackRock Asset Management,HAN,XHAN,
MI97.HA,BGF-WORLD MINING NAM.A2,EUR,"BGF-WORLD MINING NAM.A2 refers to a BlackRock World Mining Fund, A2 share class. This fund invests in equities of companies involved in the mining and metals industries globally, seeking capital appreciation. The fund is managed by BlackRock, a large asset management firm headquartered in New York City.",Materials,Developed Markets,BlackRock Asset Management,HAN,XHAN,
MI9C.HA,BGF-WORLD GOLD A2DL,EUR,"BGF-WORLD GOLD A2DL refers to a BlackRock World Gold Fund, A2 share class. This fund invests in equities of companies involved in the gold mining industry globally, seeking capital appreciation. The fund is managed by BlackRock, a large asset management firm headquartered in New York City.",Materials,,BlackRock Asset Management,HAN,XHAN,
MI9F.HA,BGF-EUROPEAN FD NAM. A2,EUR,"BGF-EUROPEAN FD NAM. A2 refers to a BlackRock European Fund, A2 share class. This fund invests in equities of European companies, seeking capital appreciation. The fund is managed by BlackRock, a large asset management firm headquartered in New York City.",Financials,,BlackRock Asset Management,HAN,XHAN,
MI9N.HA,BGF-EURO BOND NAM. A2,EUR,BGF-EURO BOND NAM. A2 is a fund that invests in Euro-denominated bonds. It aims to provide investors with income and capital appreciation by investing in a diversified portfolio of fixed-income securities issued by European entities. The fund is managed by BlackRock and is domiciled in Luxembourg.,Fixed Income,Corporate Bonds,BlackRock Asset Management,HAN,XHAN,
MI9S.HA,BGF-WORLD GOLD N.A2 EO,EUR,"BGF-WORLD GOLD N.A2 EO is a fund that invests in gold-related investments globally. The fund aims to provide investors with capital appreciation by investing primarily in the equity securities of companies engaged in the gold mining industry, as well as in physical gold. The fund is managed by BlackRock and is domiciled in Luxembourg.",Alternatives,,BlackRock Asset Management,HAN,XHAN,
MI9T.HA,BGF-WORLD MNG NAM.A2 EO,EUR,"BGF-WORLD MNG NAM.A2 EO is a fund that invests in companies involved in the mining and natural resources sectors globally. The fund aims to generate capital growth by investing in companies engaged in the exploration, development, production, and distribution of various natural resources. The fund is managed by BlackRock and is domiciled in Luxembourg.",Alternatives,,BlackRock Asset Management,HAN,XHAN,
MI9V.HA,BGF-WORLD TECH. NAM. A2,EUR,"BGF-WORLD TECH. NAM. A2 is a fund that invests in technology companies globally. The fund aims to achieve capital appreciation by investing in companies that are leaders in innovation, development, and application of technology. The fund is managed by BlackRock and is domiciled in Luxembourg.",Information Technology,,BlackRock Asset Management,HAN,XHAN,
MI9Z.HA,BGF-WLD FINANC.F.NAM.A2,EUR,BGF-WLD FINANC.F.NAM.A2 is a fund that invests in financial companies globally. The fund seeks to provide capital appreciation by investing in companies that are engaged in the financial services industry worldwide. The fund is managed by BlackRock and is domiciled in Luxembourg.,Financials,Developed Markets,BlackRock Asset Management,HAN,XHAN,
MSJ5.HA,MSI-LATIN AMER.EQ. NAM.A,EUR,,,Emerging Markets,,HAN,XHAN,
MSJA.HA,MSI-EURO STRAT.BD NAM.A,EUR,,,Corporate Bonds,,HAN,XHAN,
MSJI.HA,MSI-SHORT MATUR.EO BD A,EUR,,,Corporate Bonds,,HAN,XHAN,
MSY.HA,MSI-EURO BOND FD  NAM.A,EUR,,,Corporate Bonds,,HAN,XHAN,
MZR1.HA,M+G I.(1)-M+G GL.TH. EOA,EUR,"This is a fund managed by M&G Investment Funds (1) called the M&G Global Themes Fund. The fund invests in global equities, focusing on companies benefiting from long-term global trends or themes. M&G Investment Funds is based in the United Kingdom.",,Developed Markets,,HAN,XHAN,
NDJB.HA,NORDEA 1-NTH AM.VAL.BP-EO,EUR,NORDEA 1-NTH AM.VAL.BP-EO refers to a North American value equity fund managed by Nordea Investment Funds S.A. The fund invests primarily in undervalued stocks of companies located in North America. The objective is to provide investors with long-term capital appreciation by identifying and investing in companies trading below their intrinsic value.,Financials,Value,,HAN,XHAN,
NDJE.HA,NORDEA 1-NTH AM.VAL.BP-DL,EUR,NORDEA 1-NTH AM.VAL.BP-DL refers to a North American value equity fund managed by Nordea Investment Funds S.A. The fund invests primarily in undervalued stocks of companies located in North America. The objective is to provide investors with long-term capital appreciation by identifying and investing in companies trading below their intrinsic value.,Financials,Value,,HAN,XHAN,
NDJG.HA,NORDEA 1-AS.EX JA.E.BPDL,EUR,"NORDEA 1-AS.EX JA.E.BPDL refers to an Asia ex-Japan equity fund managed by Nordea Investment Funds S.A. The fund invests primarily in equities of companies located in Asia, excluding Japan. The objective is to provide investors with long-term capital appreciation by investing in the growing Asian markets, excluding Japan.",Financials,Emerging Markets,,HAN,XHAN,
NDJH.HA,NORDEA 1-EUR.COV.BD BP-EO,EUR,NORDEA 1-EUR.COV.BD BP-EO refers to a Euro-denominated covered bond fund managed by Nordea Investment Funds S.A. It invests primarily in covered bonds issued in Europe. The goal is to provide investors with a steady stream of income while maintaining a relatively low risk profile due to the security offered by covered bonds.,Fixed Income,Government Bonds,,HAN,XHAN,
NDJP.HA,NORDEA 1-SW.S.-T.BDBP-EO,EUR,NORDEA 1-SW.S.-T.BDBP-EO refers to a Swedish short-term bond fund managed by Nordea Investment Funds S.A. The fund invests primarily in short-term debt securities issued in Sweden. The fund's objective is to provide investors with a stable income stream while maintaining a low level of risk.,Fixed Income,Government Bonds,,HAN,XHAN,
NDJS.HA,NORDEA 1-NORWEG.EQ. BP-EO,EUR,NORDEA 1-NORWEG.EQ. BP-EO refers to a Norwegian equity fund managed by Nordea Investment Funds S.A. The fund invests primarily in stocks of companies located in Norway. The fund's objective is to provide investors with long-term capital appreciation through investments in the Norwegian stock market.,Alternatives,Developed Markets,,HAN,XHAN,
NDJU.HA,NORDEA 1-EM.WE.EQ.BPEO,EUR,NORDEA 1-EM.WE.EQ.BPEO refers to an emerging Western European equity fund managed by Nordea Investment Funds S.A. The fund primarily invests in equities of companies located in emerging Western European countries. The fund’s objective is to provide long-term capital appreciation by focusing on the growth potential of emerging economies within Western Europe.,Alternatives,Emerging Markets,Amundi Asset Management,HAN,XHAN,
NQ64.HA,NORDASIA.COM,EUR,,,,,HAN,XHAN,
NQ65.HA,AMUND.DISCOUNT BALANC.ADA,EUR,,,,Amundi Asset Management,HAN,XHAN,
NQ6A.HA,SELECTION GLOB.CONVERTIB.,EUR,,,,,HAN,XHAN,
NQ6C.HA,AMUNDI INTERNETAKTIEN,EUR,,,,Amundi Asset Management,HAN,XHAN,
NQ6E.HA,AMUNDI ETHIK PLUS A ND,EUR,,,,Amundi Asset Management,HAN,XHAN,
OD5T.HA,OBERBANSCHEIDT GL.FL.UI R,EUR,,,,,HAN,XHAN,
OD5U.HA,LLOYD FDS-ASS.DEF.OPPS A,EUR,,,,,HAN,XHAN,
OD6A.HA,G+W - HDAX - TRENDFONDS,EUR,,,,,HAN,XHAN,
OD6E.HA,WARB.CLASS.VERMOEGENSM.F.,EUR,,,,,HAN,XHAN,
OD6H.HA,DIRK MUELLER PREMI.AKT.EO,EUR,,,,,HAN,XHAN,
OD6I.HA,WARBURG-DEFENSIV-FONDS R,EUR,WARBURG-DEFENSIV-FONDS R is a fund that aims for a defensive investment strategy. It is managed by Warburg Invest Kapitalanlagegesellschaft mbH and domiciled in Germany. The fund invests in a mix of asset classes with a focus on downside protection.,,,Warburg Invest Kapitalanlagegesellschaft mbH,HAN,XHAN,
OD6J.HA,WARBURG-MULTI-ASSET-SEL.R,EUR,"WARBURG-MULTI-ASSET-SEL.R is a fund that invests across multiple asset classes, selected by the fund manager. It is managed by Warburg Invest Kapitalanlagegesellschaft mbH and domiciled in Germany. The fund aims to provide diversified returns across various market conditions.",,,Warburg Invest Kapitalanlagegesellschaft mbH,HAN,XHAN,
OD6Q.HA,G+W-TREND ALLOCATION-FDS,EUR,"G+W-TREND ALLOCATION-FDS is a trend allocation fund managed by G+W Asset Management. The fund invests based on market trends, shifting asset allocation to capitalize on emerging opportunities. The goal is to generate returns by dynamically adjusting the portfolio based on prevailing market conditions.",Alternatives,,,HAN,XHAN,
OD6V.HA,G+W-ORDO-STIFTUNGSFONDS,EUR,"G+W-ORDO-STIFTUNGSFONDS is a fund designed for foundations (Stiftungen in German), managed by G+W Asset Management. The fund prioritizes capital preservation and sustainable income generation, aligning with the long-term investment goals of foundations. It invests in a diversified portfolio of assets suitable for conservative investors.",Alternatives,,,HAN,XHAN,
OD6W.HA,G+W-EURO RENTENTREND- FDS,EUR,"G+W-EURO RENTENTREND- FDS is a Euro bond trend fund, managed by G+W Asset Management. The fund invests in Euro-denominated bonds, selecting them based on prevailing market trends. The investment strategy aims to capitalize on the performance of Eurozone fixed income markets through trend analysis.",Fixed Income,Corporate Bonds,,HAN,XHAN,
