symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
LQDEN.MX,iShares Public Limited Company - iShares $ Corp Bond UCITS ETF,MXN,"iShares Public Limited Company - iShares $ Corp Bond UCITS ETF is an exchange-traded fund (ETF) that tracks an index of U.S. dollar-denominated corporate bonds, providing investors with diversified exposure to the investment-grade corporate bond market through a UCITS structure, managed by BlackRock's iShares.",Fixed Income,Corporate Bonds,BlackRock Asset Management,MEX,XMEX,
LQDHN.MX,iShares Public Limited Company - iShares $ Corp Bond Interest Rate Hedged UCITS ETF,MXN,"iShares Public Limited Company - iShares $ Corp Bond Interest Rate Hedged UCITS ETF is an exchange-traded fund (ETF) designed to track the performance of U.S. dollar-denominated corporate bonds while hedging against interest rate risk, providing investors with exposure to corporate bonds with reduced interest rate sensitivity, managed by BlackRock's iShares.",Fixed Income,Corporate Bonds,BlackRock Asset Management,MEX,XMEX,
LRGF.MX,iShares Trust - iShares Edge MSCI Multifactor USA ETF,MXN,"The iShares Edge MSCI Multifactor USA ETF is managed by BlackRock and aims to track the investment results of an index composed of U.S. equities that have relatively high exposure to four factors: value, quality, momentum and low size. The ETF invests in a broad range of U.S. companies, employing a multi-factor investment strategy to enhance returns. The fund is headquartered in the United States.",Financials,,BlackRock Asset Management,MEX,XMEX,
LWCUN.MX,Amundi Index Solutions - Amundi Index MSCI Europe Climate Change,MXN,Amundi Index Solutions - Amundi Index MSCI Europe Climate Change is an investment fund that tracks the MSCI Europe Climate Change Index. The fund invests in companies within the MSCI Europe Index that are weighted based on their efforts to reduce carbon emissions and mitigate climate change risks. The fund aims to provide investors with exposure to European companies that are leading the transition to a low-carbon economy.,Alternatives,Developed Markets,Amundi Asset Management,MEX,XMEX,
M10TRACISHRS.MX,iShares S&P/Valmer Mexico M10TRAC,MXN,iShares S&P/Valmer Mexico M10TRAC is an exchange-traded fund (ETF) that tracks the performance of the S&P/Valmer Mexico M10TRAC Index. This index represents the ten largest and most liquid Mexican companies. The ETF provides investors with exposure to the largest companies in the Mexican stock market.,Equities,Emerging Markets,BlackRock Asset Management,MEX,XMEX,
M5TRACISHRS.MX,iShares S&P/VALMER Mexico M5TRAC,MXN,"The iShares S&P/VALMER Mexico M5TRAC is an exchange-traded fund (ETF) designed to track the performance of the S&P/Valmer Mexico BMI M5TR Index. This index represents the largest and most liquid stocks in the Mexican equity market, offering investors exposure to the Mexican economy. The ETF is managed by BlackRock and aims to provide investment results that correspond generally to the price and yield performance of the underlying index.",Alternatives,Emerging Markets,,MEX,XMEX,
MBB.MX,iShares MBS ETF,MXN,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. MBS Index.
 The fund seeks to track the performance of the underlying index by investing at least 90% of its assets in the securities of the underlying index and in investments that provide substantially similar exposure to securities in the underlying index. The index measures the performance of investment-grade mortgage-backed pass-through securities (""MBS"") issued or guaranteed by U.S. government agencies.",Fixed Income,Investment Grade Bonds,BlackRock Asset Management,MEX,XMEX,
MBILN.MX,JPMORGAN ETFS (IRELAND) ICAV BE,MXN,,,,JPMorgan Asset Management,MEX,XMEX,
MCHI.MX,iShares MSCI China ETF,MXN,"The investment seeks to track the investment results of the MSCI China Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is a free float-adjusted market capitalization-weighted index designed to measure the performance of equity securities in the top 85% in market capitalization of the Chinese equity securities markets, as represented by the H-shares and B-shares markets. The fund is non-diversified.",Alternatives,Emerging Markets,BlackRock Asset Management,MEX,XMEX,
MEXX.MX,Direxion Shares ETF Trust - Direxion Daily MSCI Mexico Bull 3X Shares,MXN,"Direxion Shares ETF Trust - Direxion Daily MSCI Mexico Bull 3X Shares seeks daily investment results, before fees and expenses, of 300% of the performance of the MSCI Mexico IMI 25/50 Index. The fund invests in financial instruments that provide leveraged exposure to the underlying index. The index includes Mexican equities.",Derivatives,,Direxion Funds,MEX,XMEX,
MGK.MX,Vanguard Mega Cap Growth Index Fund ETF Shares,MXN,"The investment seeks to track the performance of the CRSP US Mega Cap Growth Index.
 The fund employs an indexing investment approach designed to track the performance of the index. The index is a float-adjusted, market-capitalization-weighted index designed to measure equity market performance of mega-capitalization growth stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",Fixed Income,Growth,Vanguard Asset Management,MEX,XMEX,
MLN.MX,VanEck Vectors Long Muni ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the Bloomberg Barclays AMT-Free Long Continuous Municipal Index.
 The fund normally invests at least 80% of its total assets in fixed income securities that comprise the index. The index is comprised of publicly traded municipal bonds that cover the U.S. dollar denominated long-term tax-exempt bond market.",Fixed Income,Municipal Bonds,VanEck Asset Management,MEX,XMEX,
MLPA.MX,Global X Funds - Global X MLP ETF,MXN,"The Global X MLP ETF seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Solactive MLP Infrastructure Index. The fund invests in publicly traded partnerships, or MLPs, that operate in the energy infrastructure sector. It offers exposure to a basket of MLPs involved in the transportation, storage, and processing of energy commodities.",Energy,Developed Markets,Global X Funds,MEX,XMEX,
MLPX.MX,Global X Funds - Global X MLP & Energy Infrastructure ETF,MXN,"The Global X MLP & Energy Infrastructure ETF seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Solactive MLP & Energy Infrastructure Index. The fund invests in master limited partnerships (MLPs) and other energy infrastructure companies. It offers exposure to companies involved in the transportation, storage, and processing of energy commodities, providing a diversified investment in the energy infrastructure sector.",Energy,,Global X Funds,MEX,XMEX,
MOAT.MX,VanEck Vectors Morningstar Wide Moat ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MorningstarÂ® Wide Moat Focus IndexSM.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index is comprised of securities issued by companies that Morningstar, Inc. (""Morningstar"") determines to have sustainable competitive advantages based on a proprietary methodology that considers quantitative and qualitative factors (""wide moat companies""). The fund is non-diversified.",Alternatives,,VanEck Asset Management,MEX,XMEX,
MTRLN.MX,SSGA SPDR ETFS EUROPE II PLC MS,MXN,,,,State Street Global Advisors,MEX,XMEX,
MTUM.MX,iShares MSCI USA Momentum Factor ETF,MXN,"The investment seeks to track the investment results of the MSCI USA Momentum SR Variant Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index consists of stocks exhibiting relatively higher momentum characteristics from the traditional market capitalization-weighted parent index, the MSCI USA Index, as determined by MSCI Inc.",Information Technology,Large Cap,BlackRock Asset Management,MEX,XMEX,
MVEUN.MX,iShares VI Public Limited Company - iShares Edge MSCI Europe Minimum Volatility UCITS ETF,MXN,iShares VI Public Limited Company - iShares Edge MSCI Europe Minimum Volatility UCITS ETF is an exchange traded fund. The fund seeks to track the investment results of an index composed of European equities that exhibit relatively lower volatility. iShares is managed by BlackRock.,Information Technology,Developed Markets,BlackRock Asset Management,MEX,XMEX,
MVEWN.MX,Ishares VI Public Limited Company - iShares Edge MSCI World Minimum Volatility ESG UCITS ETF,MXN,iShares VI Public Limited Company - iShares Edge MSCI World Minimum Volatility UCITS ETF is an exchange traded fund. The fund seeks to track the investment results of an index composed of global equities that exhibit relatively lower volatility. iShares is managed by BlackRock.,Information Technology,Developed Markets,BlackRock Asset Management,MEX,XMEX,
MVOLN.MX,ISHARES VI PLC MSCI EDGE WORLD ,MXN,,,,,MEX,XMEX,
MXI.MX,iShares Global Materials ETF,MXN,"The investment seeks to track the investment results of the S&P Global 1200 Materials IndexTM.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index. The index measures the performance of companies that the index provider deems to be part of the materials sector of the economy and that the index provider believes are important to global markets.",Materials,Developed Markets,BlackRock Asset Management,MEX,XMEX,
NDIAN.MX,ISHARES IV PLC MSCI INDIA UCITS,MXN,"ISHARES IV PLC MSCI INDIA UCITS is an exchange traded fund. It tracks the investment results of the MSCI India Index, providing exposure to large and mid-sized companies in India. IShares is a product of BlackRock.",Equities,Emerging Markets,BlackRock Asset Management,MEX,XMEX,
NDUSN.MX,SSGA SPDR ETFS EUROPE II PLC MS,MXN,,,,,MEX,XMEX,
NUGT.MX,Direxion Shares ETF Trust - Direxion Daily Gold Miners Index Bull 2X Shares,MXN,"Direxion Daily Gold Miners Index Bull 2X Shares seeks daily investment results, before fees and expenses, of 200% of the daily performance of the NYSE Arca Gold Miners Index. This ETF is designed for short-term trading and is not suitable for long-term investment due to the effects of compounding. The fund uses leverage, which can magnify both gains and losses, and is managed by Direxion in the United States.",Materials,,Direxion Funds,MEX,XMEX,
NXTG.MX,First Trust Exchange-Traded Fund II - First Trust Indxx NextG ETF,MXN,"The First Trust Indxx NextG ETF is an exchange-traded fund that seeks to track the investment results of the Indxx NextG Index, which focuses on companies involved in the development of next-generation digital cellular technologies like 5G. This ETF provides exposure to companies across various sectors, including telecommunications equipment, semiconductors, and wireless communication services, all expected to benefit from the growth of 5G and related innovations. First Trust Advisors L.P. manages the fund, offering investors a way to participate in the potential upside of the evolving telecommunications industry.",Information Technology,,First Trust Advisors,MEX,XMEX,
NXTGUN.MX,FIRST TRUST GLOBAL FUNDS PLC IN,MXN,,,,,MEX,XMEX,
OEF.MX,iShares S&P 100 ETF,MXN,"The investment seeks to track the investment results of the S&P 100Â®, which measures the performance of the large-capitalization sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, including shares of money market funds advised by BFA or its affiliates, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Financials,Large Cap,BlackRock Asset Management,MEX,XMEX,
OIH.MX,VanEck Vectors Oil Services ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® US Listed Oil Services 25 Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes common stocks and depositary receipts of U.S. exchange-listed companies in the oil services segment. Such companies may include small- and medium-capitalization companies and foreign companies that are listed on a U.S. exchange. The fund is non-diversified.",Energy,Developed Markets,VanEck Asset Management,MEX,XMEX,
PALL.MX,Aberdeen Standard Physical Palladium Shares ETF,MXN,"The investment seeks to reflect the performance of the price of physical palladium, less the Trustâs expenses.
 The fund is designed for investors who want a cost-effective and convenient way to invest in palladium with minimal credit risk.",Commodities,,Aberdeen Standard Investments,MEX,XMEX,
PAVE.MX,Global X Funds - Global X U.S. Infrastructure Development ETF,MXN,"The Global X U.S. Infrastructure Development ETF (PAVE) seeks to invest in companies that stand to benefit from increased spending on infrastructure development in the United States. This includes companies involved in construction, engineering, and the production of raw materials used in infrastructure projects. The ETF aims to provide investors with exposure to the growth potential of the U.S. infrastructure sector.",Industrials,,Global X Funds,MEX,XMEX,
PBE.MX,Invesco Dynamic Biotechnology & Genome ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the Dynamic Biotech & Genome IntellidexSM Index.
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying intellidex. The underlying intellidex was composed of common stocks of U.S. biotechnology and genome companies. These companies are engaged principally in the research, development, manufacture and marketing and distribution of various biotechnological products, services and processes, etc. It is non-diversified.",Health Care,,Invesco Investment Management,MEX,XMEX,
PBW.MX,Invesco WilderHill Clean Energy ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the WilderHill Clean Energy Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of stocks of publicly traded companies in the United States that are engaged in the business of the advancement of cleaner energy and conservation. Stocks are included in the underlying index based on the index provider&#39;s evaluation that such companies will substantially benefit from a societal transition toward the use of cleaner energy and conservation.",Energy,Developed Markets,Invesco Investment Management,MEX,XMEX,
PCEF.MX,Invesco CEF Income Composite ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the S-Network Composite Closed-End Fund IndexSM.
 The fund generally will invest at least 90% of its total assets in the components of the index. It is a âfund of funds,â meaning that it invests its assets in the common shares of funds included in the index rather than in individual securities. The index is designed to measure the overall performance of a universe of U.S.-listed closed-end funds that are organized under the laws of the United States and are principally engaged in asset management processes designed to produce taxable annual yield.",Financials,,Invesco Investment Management,MEX,XMEX,
PFF.MX,iShares Preferred and Income Securities ETF,MXN,"The investment seeks to track the investment results of the ICE Exchange-Listed Preferred & Hybrid Securities Index, which measures the performance of a select group of exchange-listed, U.S. dollar-denominated preferred securities, hybrid securities and convertible preferred securities listed on the NYSE or NASDAQ.
 The fund may invest at least 80% of its assets in the component securities of the index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the index, but which the advisor believes will help the fund track the index.",Financials,Corporate Bonds,BlackRock Asset Management,MEX,XMEX,
PFFD.MX,Global X Funds - Global X U.S. Preferred ETF,MXN,"The Global X U.S. Preferred ETF is an exchange-traded fund that invests in a broad basket of U.S. preferred stocks, offering exposure to this hybrid security type. Preferred stocks typically offer a fixed dividend payment and rank higher than common stock in the event of bankruptcy. The ETF aims to provide investors with income and diversification within the preferred stock market.",Financials,Corporate Bonds,Global X Funds,MEX,XMEX,
PGJ.MX,Invesco Golden Dragon China ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the NASDAQ Golden Dragon China Index.
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of securities of U.S. exchange-listed companies that are headquartered or incorporated in the People&#39;s Republic of China. The fund is non-diversified.",Financials,Emerging Markets,Invesco Investment Management,MEX,XMEX,
PGX.MX,Invesco Preferred ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the ICE BofAML Core Plus Fixed Rate Preferred Securities Index.
 The fund generally will invest at least 80% of its total assets in the components of the index. Strictly in accordance with its guidelines and mandated procedures, ICE Data Indices, LLC selects securities for the index, which is a market capitalization-weighted index designed to measure the total return performance of the fixed rate U.S. dollar-denominated preferred securities market. It is non-diversified.",Financials,Corporate Bonds,Invesco Investment Management,MEX,XMEX,
PHO.MX,Invesco Water Resources ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the NASDAQ OMX US Water IndexSM (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index seeks to track the performance of companies that create products designed to conserve and purify water for homes, businesses and industries. The underlying index may include common stocks, ordinary shares, American depositary receipts (""ADRs""), shares of beneficial interest and tracking stocks. The fund is non-diversified.",Utilities,,Invesco Investment Management,MEX,XMEX,
PICK.MX,"iShares, Inc. - iShares MSCI Global Metals & Mining Producers ETF",MXN,"The iShares MSCI Global Metals & Mining Producers ETF is an exchange-traded fund that seeks to track the investment results of an index composed of global equities of companies primarily involved in the extraction and production of metals and mining. It offers exposure to companies engaged in the mining of various metals, including precious metals, and other mining-related activities. The fund provides investors with a way to participate in the global metals and mining sector.",Materials,,BlackRock Asset Management,MEX,XMEX,
PPA.MX,Invesco Aerospace & Defense ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the SPADEÂ® Defense Index.
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of common stocks of companies that are engaged principally in the development, manufacture, operation and support of U.S. defense, military, homeland security and space operations. The fund is non-diversified.",Industrials,Mid Cap,Invesco Investment Management,MEX,XMEX,
PPH.MX,VanEck Vectors Pharmaceutical ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® US Listed Pharmaceutical 25 Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes common stocks and depositary receipts of U.S. exchange-listed companies in the pharmaceutical industry. Such companies may include medium-capitalization companies and foreign companies that are listed on a U.S. exchange. It is non-diversified.",Health Care,Mid Cap,VanEck Asset Management,MEX,XMEX,
PPLT.MX,Aberdeen Standard Physical Platinum Shares ETF,MXN,"The investment seeks to reflect the performance of the price of physical platinum, less the expenses of the Trustâs operations.
 The fund designed for investors who want a cost-effective and convenient way to invest in platinum with minimal credit risk. Advantages of investing in the Shares include Ease and Flexibility of Investment, Expenses, Minimal Credit Risk.",Commodities,,Aberdeen Standard Investments,MEX,XMEX,
PRAPN.MX,AMUNDI INDEX SOLUTIONS SICAV PR,MXN,,Fixed Income,,Amundi Asset Management,MEX,XMEX,
PSOTRAC15.MX,PSOTRAC 15,MXN,"The objective of the Issuance is to offer instruments tending to generate, before the payment of the Global Commission, daily returns similar to the Index. To achieve the foregoing, the Trustee will issue Certificates whose characteristics are described throughout this Prospectus. The Certificates will be registered in the RNV and listed in the BMV.",Financials,,Actinver Casa de Bolsa,MEX,XMEX,
PSQ.MX,ProShares Short QQQ,MXN,"The investment seeks daily investment results before fees and expenses that correspond to the inverse (-1x) of the daily performance of the NASDAQ-100 IndexÂ®.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index includes 100 of the largest domestic and international non-financial companies listed on The Nasdaq Stock Market based on market capitalization. The fund is non-diversified.",Derivatives,Large Cap,ProShares,MEX,XMEX,
QABA.MX,First Trust Exchange-Traded Fund - First Trust NASDAQ ABA Community Bank Index Fund,MXN,"The First Trust NASDAQ ABA Community Bank Index Fund is an exchange-traded fund that seeks to replicate the performance of the NASDAQ ABA Community Bank Index, which consists of community banks across the United States. The fund aims to provide investors with exposure to the community banking sector. The fund is managed by First Trust Portfolios L.P. and is based in the US.",Financials,Small Cap,First Trust Advisors,MEX,XMEX,
QCLN.MX,First Trust NASDAQ Clean Edge Green Energy Index Fund,MXN,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the NASDAQÂ® Clean EdgeÂ® Green Energy IndexSM.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index is designed to track the performance of small, mid and large capitalization clean energy companies that are publicly traded in the United States. It is non-diversified.",Equities,,First Trust Advisors,MEX,XMEX,
QCLNUN.MX,First Trust Global Funds Public Limited Company - First Trust US Small Cap Core AlphaDEX UCITS ETF,MXN,,Equities,Small Cap,,MEX,XMEX,
QDIV.MX,Global X Funds - Global X S&P 500 Quality Dividend ETF,MXN,"The Global X S&P 500 Quality Dividend ETF is an exchange-traded fund that seeks to invest in dividend-paying common stocks in the S&P 500 Index that have high-quality scores. The fund provides exposure to U.S. large-cap companies with a focus on dividend yield and quality metrics such as return on equity, accruals ratio, and financial leverage. Global X Funds manages the ETF, aiming to provide investors with both income and potential capital appreciation.",Equities,Large Cap,Global X Funds,MEX,XMEX,
QLD.MX,ProShares Ultra QQQ,MXN,"The investment seeks daily investment results, before fees and expenses, that correspond to two times (2x) the daily performance of the NASDAQ-100 IndexÂ®.
 The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the fund&#39;s investment objective. The index includes 100 of the largest domestic and international non-financial companies listed on The Nasdaq Stock Market based on market capitalization. The fund is non-diversified.",Derivatives,,ProShares,MEX,XMEX,
QLTA.MX,iShares Trust - iShares Aaa - A Rated Corporate Bond ETF,MXN,"iShares Trust - iShares Aaa - A Rated Corporate Bond ETF seeks to track the investment results of an index composed of U.S. dollar-denominated corporate bonds that are rated Aaa to A. The fund offers exposure to investment-grade corporate debt, providing a more conservative fixed income investment option. iShares, a product of BlackRock, is the issuer of this ETF.",Fixed Income,Corporate Bonds,BlackRock Asset Management,MEX,XMEX,
QQEW.MX,First Trust NASDAQ-100 Equal Weighted Index Fund,MXN,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the NASDAQ-100 Equal Weighted IndexSM.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index is the equal-weighted version of the NASDAQ-100 IndexÂ® which includes 100 of the largest U.S. and international non-financial companies listed on Nasdaq based on market capitalization.",Information Technology,Large Cap,First Trust Advisors,MEX,XMEX,
QQQ.MX,"Invesco QQQ Trust, Series 1",MXN,"Invesco QQQ Trust, Series 1 is an exchange-traded fund that tracks the Nasdaq-100 Index, which includes 100 of the largest domestic and international non-financial companies listed on the Nasdaq Stock Market. It offers investors exposure to some of the most innovative and influential companies across various sectors, including technology, telecommunications, retail, and biotechnology. The fund is a unit investment trust and is sponsored by Invesco Capital Management LLC.",Information Technology,Large Cap,Invesco Investment Management,MEX,XMEX,
QTEC.MX,First Trust NASDAQ-100-Technology Sector Index Fund,MXN,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the NASDAQ-100 Technology Sector IndexSM.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks and depositary receipts that comprise the index. The index is an equal-weighted index composed of the securities comprising the NASDAQ-100 IndexÂ® that are classified as ""technology"" according to the Industry Classification Benchmark classification system.",Information Technology,Large Cap,First Trust Advisors,MEX,XMEX,
QUAL.MX,iShares MSCI USA Quality Factor ETF,MXN,"The investment seeks to track the investment results of the MSCI USA Sector Neutral Quality Index composed of U.S. large- and mid-capitalization stocks with quality characteristics as identified through certain fundamental metrics.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is based on a traditional market capitalization-weighted parent index, the MSCI USA Index.",Alternatives,Large Cap,BlackRock Asset Management,MEX,XMEX,
QYLD.MX,Global X Funds - Global X NASDAQ 100 Covered Call ETF,MXN,Global X Funds - Global X NASDAQ 100 Covered Call ETF seeks to generate income by investing in the stocks of the NASDAQ 100 Index and writing (selling) covered call options on the index. The fund provides investors with exposure to the technology-heavy NASDAQ 100 while generating income from the option premiums. This strategy can limit upside participation in rising markets but can provide downside protection in declining markets.,Information Technology,,Global X Funds,MEX,XMEX,
R2USN.MX,SSGA SPDR ETFS EUROPE II PLC RU,MXN,"SSGA SPDR ETFS EUROPE II PLC RU is a fund related to Russia, an ETF (Exchange Traded Fund) from State Street Global Advisors (SSGA) and part of the SPDR ETF series, though details might be restricted due to current market situations. It provides investors access to the Russian market. The fund is domiciled in Europe under the SSGA SPDR ETFs Europe II PLC structure.",Alternatives,,State Street Global Advisors,MEX,XMEX,
RBOTN.MX,iShares IV Public Limited Company - iShares Automation & Robotics UCITS ETF,MXN,iShares IV Public Limited Company - iShares Automation & Robotics UCITS ETF seeks to track the investment results of an index composed of developed and emerging market companies that could benefit from increased adoption and utilization of robotics and automation. The fund provides investors with exposure to the global automation and robotics industry. The ETF is managed by BlackRock and is domiciled in Ireland.,Industrials,,BlackRock Asset Management,MEX,XMEX,
RDVY.MX,First Trust Exchange-Traded Fund VI - First Trust Rising Dividend Achievers ETF,MXN,First Trust Exchange-Traded Fund VI - First Trust Rising Dividend Achievers ETF tracks an index of companies with a history of increasing their dividend payments. The fund focuses on companies with solid financial metrics and a commitment to returning value to shareholders through consistent dividend growth. This ETF offers investors exposure to companies that demonstrate a track record of increasing dividend payments.,Equities,,First Trust Advisors,MEX,XMEX,
REM.MX,iShares Mortgage Real Estate Capped ETF,MXN,"The investment seeks to track the investment results of the FTSE NAREIT All Mortgage Capped Index composed of U.S. real estate investment trusts (""REITs"") that hold U.S. residential and commercial mortgages.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The underlying index measures the performance of the residential and commercial mortgage real estate, mortgage finance and savings associations sectors of the U.S. equity market. The fund is non-diversified.",Real Estate,REITs,BlackRock Asset Management,MEX,XMEX,
REMX.MX,VanEck Vectors Rare Earth/Strategic Metals ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Global Rare Earth/Strategic Metals Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes companies primarily engaged in a variety of activities that are related to the producing, refining and recycling of rare earth and strategic metals and minerals. It is non-diversified.",Materials,,VanEck Asset Management,MEX,XMEX,
REZ.MX,iShares Residential and Multisector Real Estate ETF,MXN,"The investment seeks to track the investment results of the FTSE NAREIT All Residential Capped Index composed of U.S. residential, healthcare and self-storage real estate equities.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The underlying index measures the performance of the residential apartments, manufactured homes, healthcare and self-storage real estate sectors of the U.S. equity market. The fund is non-diversified.",Real Estate,Residential Real Estate,BlackRock Asset Management,MEX,XMEX,
RING.MX,"iShares, Inc. - iShares MSCI Global Gold Miners ETF",MXN,"iShares, Inc. - iShares MSCI Global Gold Miners ETF seeks to track the investment results of an index composed of global equities of companies involved in the gold mining industry. The fund offers exposure to companies that extract, refine, and/or fabricate gold. The ETF is managed by iShares, a product of BlackRock.",Materials,,BlackRock Asset Management,MEX,XMEX,
RNRG.MX,Global X Funds - Global X YieldCo & Renewable Energy Income ETF,MXN,"The Global X YieldCo & Renewable Energy Income ETF (RNRG) is an exchange-traded fund that invests in YieldCos and renewable energy companies. These companies typically own and operate renewable energy infrastructure assets, such as solar and wind farms. The fund aims to provide investors with income and potential capital appreciation from the renewable energy sector.",Energy,,Global X Funds,MEX,XMEX,
ROBO.MX,Exchange Traded Concepts Trust - ROBO Global Robotics and Automation Index ETF,MXN,The ROBO Global Robotics and Automation Index ETF (ROBO) is an exchange-traded fund that tracks the performance of the ROBO Global Robotics and Automation Index. The index is designed to measure the performance of companies involved in robotics and automation. The fund provides investors with exposure to the global robotics and automation industry.,Industrials,,Exchange Traded Concepts,MEX,XMEX,
ROBT.MX,First Trust Exchange-Traded Fund VI - First Trust Nasdaq Artificial Intelligence and Robotics ETF,MXN,The First Trust Nasdaq Artificial Intelligence and Robotics ETF (ROBT) is an exchange-traded fund that tracks the performance of the Nasdaq CTA Artificial Intelligence and Robotics Index. The index is designed to track the performance of companies engaged in the artificial intelligence and robotics industries. The fund provides investors with exposure to the rapidly growing AI and robotics sectors.,Information Technology,,First Trust Advisors,MEX,XMEX,
RPV.MX,Invesco S&P 500 Pure Value ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Pure Value Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of a subset of securities from the S&P 500Â® Index that exhibit strong value characteristics.",Equities,Value,Invesco Investment Management,MEX,XMEX,
RSP.MX,Invesco S&P 500 Equal Weight ETF,MXN,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Equal Weight Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. Strictly in accordance with its guidelines and mandated procedures, the index provider compiles, maintains and calculates the underlying index, which is an equal-weighted version of the S&P 500Â® Index.",Equities,Large Cap,Invesco Investment Management,MEX,XMEX,
RSX.MX,VanEck Vectors Russia ETF,MXN,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Russia Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes securities, which may include depositary receipts, of Russian companies. A company is generally considered to be a Russian company if it is incorporated in Russia or is incorporated outside of Russia but has at least 50% of its revenues/related assets in Russia. Such companies may include medium-capitalization companies. It is non-diversified.",Equities,Emerging Markets,VanEck Asset Management,MEX,XMEX,
