symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
IDTK.L,iShares MSCI Turkey UCITS ETF USD (Dist),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the MSCI Turkey Index as closely as possible.
The ETF invests in physical index securities. The MSCI Turkey Index offers exposure to Turkish stocks which comply with MSCI&#39;s size, liquidity, and free float criteria. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Information Technology,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B1FZS574
IDTL.L,iShares $ Treasury Bond 20+yr UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the ICE U.S. Treasury 20+ Years Bond Index.",Fixed Income,Treasury Bonds,BlackRock Asset Management,LSE,XLON,IE00BSKRJZ44
IDTM.L,iShares $ Treasury Bond 7-10yr UCITS ETF USD (Dist),USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the ICE U.S. Treasury 7-10 Year Bond Index. In order to achieve its investment objective, the investment policy of this Fund is to invest in a portfolio of bonds that so far as possible and practicable consists of the component securities of the ICE U.S. Treasury 7-10 Year Bond Index, this Fundâs Benchmark Index.",Fixed Income,Treasury Bonds,BlackRock Asset Management,LSE,XLON,IE00B3VWN518
IDTP.L,iShares $ TIPS UCITS ETF USD (Acc),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Barclays US Government Inflation-Linked Bond Index (TIPS) Index as closely as possible. The ETF invests in physical index securities. The Barclays US Government Inflation-Linked Bond Index (TIPS) Index offers exposure to US Treasury Inflation-Protected Securities (TIPS). Only US Dollar denominated bonds that are capital-indexed, linked to an eligible inflation index, have a minimum remaining time to maturity of one year and a minimum amount outstanding of $250 million are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,LSE,XLON,IE00B1FZSC47
IDTW.L,iShares MSCI Taiwan UCITS ETF USD (Dist),USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Taiwan 20/35 Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consist of the component securities of the MSCI Taiwan 20/35 Index, this Fundâs Benchmark Index. The Fund intends to replicate the constituents of the Benchmark Index by holding all the securities comprising the Benchmark Index in a similar proportion to their weightings in the Benchmark Index",Information Technology,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B0M63623
IDUP.L,iShares US Property Yield UCITS ETF USD (Dist),USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the FTSE EPRA/NAREIT United States Dividend + Index. In order to achieve its investment objective, the investment policy of this Fund is to invest in a portfolio of equity securities that so far as possible and practicable consists of the component securities of the FTSE EPRA/NAREIT United States Dividend + Index, this Fundâs Benchmark Index.",Real Estate,REITs,BlackRock Asset Management,LSE,XLON,IE00B1FZSF77
IDUS.L,iShares Core S&P 500 UCITS ETF USD Dist,USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the S&P 500. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consist of the component securities of the S&P 500, this Fundâs Benchmark Index.",Information Technology,Large Cap,BlackRock Asset Management,LSE,XLON,IE00B5BMR087
IDVY.L,iShares Euro Dividend UCITS ETF EUR (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the EURO STOXX? Select Dividend 30 Index as closely as possible.
The ETF invests in physical index securities. The EURO STOXX? Select Dividend 30 Index offers exposure to the 30 highest dividend-paying Euro zone stocks from each country out of the EURO STOXX? Index. Only companies are included that have a non-negative historical five-year dividend-per-share growth rate and a dividend to earnings-per-share ratio of less than or equal to 60%. The index is weighted according to net dividend yield. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Value,BlackRock Asset Management,LSE,XLON,IE00B0M62S72
IDWP.L,iShares Developed Markets Property Yield UCITS ETF USD (Dist),USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the FTSE EPRA/NAREIT Developed Dividend + Index. In order to achieve its investment objective, the investment policy of this Fund is to invest in a portfolio of equity securities that so far as possible and practicable consists of the component securities of the FTSE EPRA/NAREIT Developed Dividend + Index, this Fundâs Benchmark Index.",Real Estate,REITs,BlackRock Asset Management,LSE,XLON,IE00B1FZS350
IDWR.L,iShares MSCI World UCITS ETF USD (Dist),USD,"The investment objective of this Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI World Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consist of the component securities of the MSCI World Index, this Fundâs Benchmark Index.",Information Technology,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00B0M62Q58
IE15.L,iShares &#226&#130&#172 Corp Bond 1-5yr UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Euro Corporate 1-5 Year Bond Index. In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of fixed income debt securities that as far as possible and practicable consists of the component securities of the Bloomberg Barclays Euro Corporate 1-5 Year Bond Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,
IEAA.L,iShares Core &#226&#130&#172 Corp Bond UCITS ETF EUR (Acc),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Euro Corporate Bond Index. In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of fixed income securities that as far as possible and practicable consists of the component securities of the Bloomberg Barclays Euro Corporate Bond Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,
IEAC.L,iShares Core &#226&#130&#172 Corp Bond UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Euro Corporate Bond Index. In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of fixed income securities that as far as possible and practicable consists of the component securities of the Bloomberg Barclays Euro Corporate Bond Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,
IEAH.L,iShares Core &#226&#130&#172 Corp Bond UCITS ETF GBP Hedged (Dist),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Euro Corporate Bond Index. In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of fixed income securities that as far as possible and practicable consists of the component securities of the Bloomberg Barclays Euro Corporate Bond Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,
IEBC.L,iShares Core &#226&#130&#172 Corp Bond UCITS ETF EUR (Dist),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays Euro Corporate Bond Index. In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of fixed income securities that as far as possible and practicable consists of the component securities of the Bloomberg Barclays Euro Corporate Bond Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,
IEDL.L,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Enhanced Value Index.",Information Technology,Value,BlackRock Asset Management,LSE,XLON,IE00BQN1K901
IEDY.L,iShares EM Dividend UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to provide investors with a net total return, taking into account both capital and income returns, which reflects the return of the Dow Jones Emerging Markets Select Dividend Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of equity securities that as far as possible and practicable consist of the component securities of the Dow Jones Emerging Markets Select Dividend Index, this Fundâs Benchmark Index. The Fund intends to use optimisation techniques in order to achieve a similar return to the Benchmark Index and it is therefore not expected that the Fund will hold each and every underlying constituent of the Benchmark Index at all times or hold them in the same proportion as their weightings in the Benchmark Index.",Financials,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B652H904
IEEM.L,iShares Public Limited Company - iShares MSCI EM UCITS ETF USD (Dist),GBP,"This is an iShares PLC ETF providing exposure to emerging markets equities and distributing income. It tracks the MSCI Emerging Markets Index. iShares is a brand of BlackRock, a global investment management firm, with headquarters in New York City.",Information Technology,Emerging Markets,BlackRock Asset Management,LSE,XLON,
IEER.L,iShares Public Limited Company - iShares MSCI Eastern Europe Capped UCITS ETF,GBP,"This is an iShares PLC ETF providing exposure to Eastern European equities. The fund tracks the MSCI Eastern Europe Capped Index. iShares is a brand of BlackRock, a global investment management firm, with headquarters in New York City.",Information Technology,Emerging Markets,BlackRock Asset Management,LSE,XLON,
IEEU.L,iShares IV Public Limited Company - iShares Edge MSCI Europe Multifactor UCITS ETF,USD,"This is an iShares IV PLC ETF utilizing a multi-factor approach to invest in European equities. The fund seeks to enhance returns by focusing on factors such as value, quality, momentum, and low size. iShares is a brand of BlackRock, a global investment management firm, with headquarters in New York City.",Information Technology,Developed Markets,BlackRock Asset Management,LSE,XLON,
IEFM.L,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Momentum Index.",Information Technology,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BQN1K786
IEFQ.L,iShares Edge MSCI Europe Quality Factor UCITS ETF EUR (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Sector Neutral Quality Index.",Information Technology,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BQN1K562
IEFS.L,iShares Edge MSCI Europe Size Factor UCITS ETF EUR (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Mid-Cap Equal Weighted Index.",Information Technology,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BQN1KC32
IEFV.L,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Enhanced Value Index.",Information Technology,Value,BlackRock Asset Management,LSE,XLON,IE00BQN1K901
IEMA.L,iShares MSCI EM UCITS ETF USD (Acc),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the MSCI Emerging Markets Index as closely as possible.
The ETF invests in physical index securities. The MSCI Emerging Markets Index offers exposure to stocks from emerging markets world wide which comply with MSCI&#39;s size, liquidity, and free float criteria. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B4L5YC18
IEMB.L,iShares J.P. Morgan $ EM Bond UCITS ETF USD (Dist),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the JP Morgan Emerging Markets Bond Index Global Core Index as closely as possible.
The ETF invests in physical index securities. The JP Morgan Emerging Markets Bond Index Global Core Index offers exposure to US Dollar denominated sovereign and quasi-sovereign bonds from Emerging Markets countries. Only bonds with a minimum remaining time to maturity of two and a half years at inclusion and a minimum amount outstanding of $500 million are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B9M04V95
IEMD.L,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Momentum Index.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BQN1K786
IEMI.L,iShares Emerging Market Infrastructure UCITS ETF USD (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the S&P Emerging Markets Infrastructure Index as closely as possible.
The ETF invests in physical index securities. The S&P Emerging Markets Infrastructure Index offers exposure to infrastructure stocks from transportation, energy and utility sectors as defined by the Global Industry Classification Standards (GICS), incorporated in emerging markets or deriving their revenues from emerging markets operations. The index is weighted by market capitalisation. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Industrials,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B2NPL135
IEML.L,iShares J.P. Morgan EM Local Govt Bond UCITS ETF USD (Dist),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the J.P. Morgan GBI - EM Global Diversified 10% Cap 1% Floor.
In order to achieve this investment objective, the investment policy of this Fund is to invest in a portfolio of investment grade fixed income securities, such as government bonds, that as far as possible and practicable consists of the component securities of the J.P. Morgan GBI - EM Global Diversified 10% Cap 1% Floor, this Fundâs Benchmark Index. The J.P. Morgan GBI - EM Global Diversified 10% Cap 1% Floor measures the performance of local currency emerging markets (EM) government debt.",Fixed Income,Emerging Markets,BlackRock Asset Management,LSE,XLON,IE00B5M4WH52
IEMS.L,iShares MSCI EM Small Cap UCITS ETF USD (Dist),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the MSCI Emerging Markets Small Cap Index as closely as possible.
The ETF invests in physical index securities. The MSCI Emerging Markets Small Cap Index offers exposure to emerging markets small cap stocks world wide which rank below the MSCI Emerging Markets Index measured by market capitalisation and comply with MSCI&#39;s size, liquidity, and free float criteria. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Small Cap,BlackRock Asset Management,LSE,XLON,IE00B3F81G20
IEMU.L,iShares VII plc - iShares Core MSCI EMU UCITS ETF,USD,"The iShares Core MSCI EMU UCITS ETF seeks to track the investment results of an index composed of equities from countries in the Eurozone (European Economic and Monetary Union). It offers broad exposure to the equity markets of the Eurozone, providing diversification across various sectors and countries within the region. iShares is managed by BlackRock, with headquarters in New York City.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00B53QG562
IEQD.L,iShares Edge MSCI Europe Quality Factor UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Sector Neutral Quality Index.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BQN1K562
IESG.L,iShares MSCI Europe SRI UCITS ETF EUR (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe SRI Select Reduced Fossil Fuel Index.
In order to achieve its investment objective, the investment policy of this Fund is to invest in a portfolio of equity securities that so far as possible and practicable consists of the component securities of the MSCI Europe SRI Select Reduced Fossil Fuel Index, this Fundâs Benchmark Index. The Fund intends to use optimisation techniques in order to achieve a similar return to the Benchmark Index and it is therefore not expected that the Fund will hold each and every underlying constituent of the Benchmark Index at all times or hold them in the same proportion as their weightings in the Benchmark Index.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00B52VJ196
IESU.L,iShares S&P 500 Energy Sector UCITS ETF USD (Acc),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the S&P 500 Energy Index",Energy,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00B42NKQ00
IEUX.L,iShares MSCI Europe ex-UK UCITS ETF EUR (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the MSCI Europe ex UK Index as closely as possible.
The ETF invests in physical index securities. The MSCI Europe ex UK Index offers exposure to stocks from developed European countries excluding UK which comply with MSCI&#39;s size, liquidity, and free float criteria. The index is free float market capitalisation weighted. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Financials,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00B14X4N27
IEVL.L,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Enhanced Value Index.",Financials,Value,BlackRock Asset Management,LSE,XLON,IE00BQN1K901
IFFF.L,iShares Public Limited Company - iShares MSCI AC Far East ex-Japan UCITS ETF,GBP,"The iShares MSCI AC Far East ex-Japan UCITS ETF aims to track the investment results of an index composed of equities from the Far East, excluding Japan. This ETF provides investors with exposure to a diversified portfolio of companies located in countries such as China, South Korea, Taiwan, and India. iShares is managed by BlackRock, headquartered in New York City.",Financials,Emerging Markets,BlackRock Asset Management,LSE,XLON,
IFRB.L,iShares France Govt Bond UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Bloomberg Barclays France Treasury Bond Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of government bonds, that as far as possible and practicable consist of the component securities of the Bloomberg Barclays France Treasury Bond Index, this Fundâs Benchmark Index. The Fund intends to use optimisation techniques in order to achieve a similar return to the Benchmark Index and it is therefore not expected that the Fund will hold each and every underlying constituent of the Benchmark Index at all times or hold them in the same proportion as their weightings in the Benchmark Index.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B7LGZ558
IFSD.L,iShares Edge MSCI Europe Multifactor UCITS ETF EUR (Dist),EUR,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI Europe Diversified Multiple-Factor Index.",Alternatives,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BZ0PKV06
IFSU.L,iShares Edge MSCI USA Multifactor UCITS ETF USD (Acc),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI USA Diversified Multiple-Factor Index.",Alternatives,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BZ0PKS76
IFSW.L,iShares Edge MSCI World Multifactor UCITS ETF USD (Acc),USD,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the MSCI World Diversified Multiple-Factor Index.",Alternatives,Developed Markets,BlackRock Asset Management,LSE,XLON,IE00BZ0PKT83
IGAA.L,iShares Emerging Asia Local Govt Bond UCITS ETF USD (Acc),USD,"The fund is an Exchange Traded Fund (ETF) that aims to track the performance of the Barclays Emerging Markets Asia Local Currency Govt Country Capped Index.
The ETF invests in physical index securities. The Barclays Emerging Markets Asia Local Currency Govt Country Capped Index provides a broad measure of the performance of local currency government debt issued by emerging market countries in Asia. Currently, five countries are included in the index: Indonesia, Malaysia, Philippines, South Korea and Thailand. The list of eligible countries is reviewed on a periodic basis depending on liquidity, capital control and overall accessibility. Country weights are capped at 40% of the index to ensure diversification within the index and countries which are not member states of the European Union, members of the Organisation for Economic Co-operation and Development or approved by the Central Bank of Ireland are capped at 35% of the index.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B6QGFW01
IGBE.L,Invesco GBP Corporate Bond ESG UCITS ETF Dist,GBP,"The Fund is a passively managed Exchange-Traded Fund (ETF), which aims to track the total return Bloomberg Barclays MSCI Sterling Liquid Corporate
ESG Weighted Bond Index (the âIndexâ)1, less fees, expenses and transaction costs.",Fixed Income,Corporate Bonds,Invesco Investment Management,LSE,XLON,IE00BKW9SV11
IGCB.L,Invesco GBP Corporate Bond UCITS ETF Dist,GBP,"The Invesco GBP Corporate Bond UCITS ETF Dist aims to provide the performance of the Bloomberg Barclays MSCI Sterling Liquid Corporate Index, less fees.",Fixed Income,Corporate Bonds,Invesco Investment Management,LSE,XLON,IE00BF51K025
IGEA.L,iShares Emerging Asia Local Govt Bond UCITS ETF USD (Dist),USD,"The fund is an Exchange Traded Fund (ETF) that aims to track the performance of the Barclays Emerging Markets Asia Local Currency Govt Country Capped Index.
The ETF invests in physical index securities. The Barclays Emerging Markets Asia Local Currency Govt Country Capped Index provides a broad measure of the performance of local currency government debt issued by emerging market countries in Asia. Currently, five countries are included in the index: Indonesia, Malaysia, Philippines, South Korea and Thailand. The list of eligible countries is reviewed on a periodic basis depending on liquidity, capital control and overall accessibility. Country weights are capped at 40% of the index to ensure diversification within the index and countries which are not member states of the European Union, members of the Organisation for Economic Co-operation and Development or approved by the Central Bank of Ireland are capped at 35% of the index.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B6QGFW01
IGHY.L,iShares Public Limited Company - iShares Global High Yield Corp Bond UCITS ETF,GBP,"iShares Global High Yield Corp Bond UCITS ETF aims to track the performance of an index composed of global high-yield corporate bonds. The ETF offers investors exposure to a diversified portfolio of sub-investment grade corporate debt from around the world. iShares is managed by BlackRock, headquartered in New York City.",Fixed Income,High Yield Bonds,BlackRock Asset Management,LSE,XLON,
IGIL.L,iShares Global Inflation Linked Govt Bond UCITS ETF USD (Acc),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Barclays World Government Inflation-Linked Bond Index as closely as possible.
The ETF invests in physical index securities. The Barclays World Government Inflation-Linked Bond Index offers exposure to developed world government inflation-linked bonds issued in the domestic currency of each included country. Only capital-indexed bonds, linked to an eligible inflation index, with a minimum remaining time to maturity of one year are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Inflation-Protected Securities,BlackRock Asset Management,LSE,XLON,IE00B3B8PX14
IGLA.L,iShares Global Govt Bond UCITS ETF USD (Acc),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Citigroup Group-of-Seven (G7) Index as closely as possible.
The ETF invests in physical index securities. The Citigroup Group-of-Seven (G7) Index offers exposure to government bonds from G7 countries: Canada, France, Germany, Italy, Japan, United Kingdom and United States. Only investment grade bonds with a minimum remaining time to maturity of one year are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B3F81K65
IGLH.L,iShares Global Govt Bond UCITS ETF GBP Hedged (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Citigroup Group-of-Seven (G7) Index as closely as possible.
The ETF invests in physical index securities. The Citigroup Group-of-Seven (G7) Index offers exposure to government bonds from G7 countries: Canada, France, Germany, Italy, Japan, United Kingdom and United States. Only investment grade bonds with a minimum remaining time to maturity of one year are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B3F81K65
IGLO.L,iShares Global Govt Bond UCITS ETF USD (Dist),USD,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Citigroup Group-of-Seven (G7) Index as closely as possible.
The ETF invests in physical index securities. The Citigroup Group-of-Seven (G7) Index offers exposure to government bonds from G7 countries: Canada, France, Germany, Italy, Japan, United Kingdom and United States. Only investment grade bonds with a minimum remaining time to maturity of one year are included in the index. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B3F81K65
IGLS.L,iShares UK Gilts 0-5yr UCITS ETF GBP (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the FTSE UK Conventional Gilts - Up To 5 Years Index as closely as possible.
The ETF invests in physical index securities. The FTSE UK Conventional Gilts - Up To 5 Years Index offers exposure to Sterling denominated UK government bonds (conventional gilts) quoted on the London Stock Exchange, with outstanding term of up to five years, other than index-linked bonds. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B4WXJK79
IGLT.L,iShares Core UK Gilts UCITS ETF GBP (Dist),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the FTSE Actuaries Government Securities UK Gilts All Stock Index as closely as possible.
The ETF invests in physical index securities. The FTSE Actuaries Government Securities UK Gilts All Stock Index offers exposure to Sterling denominated UK government bonds (conventional gilts) quoted on the London Stock Exchange, other than index-linked bonds. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Fixed Income,Government Bonds,BlackRock Asset Management,LSE,XLON,IE00B1FZSB30
IGSD.L,iShares $ Short Duration Corp Bond UCITS ETF USD (Dist),GBP,"The investment objective of the Fund is to provide investors with a total return, taking into account both capital and income returns, which reflects the return of the Markit iBoxx USD Liquid Investment Grade 0-5 Index. In order to achieve this investment objective, the investment policy of the Fund is to invest in a portfolio of fixed income securities that, as far as possible and practicable, consist of the component securities of the Markit iBoxx USD Liquid Investment Grade 0-5 Index, this Fundâs Benchmark Index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,LSE,XLON,IE00BCRY5Y77
IGSG.L,iShares Dow Jones Global Sustainability Screened UCITS ETF USD (Acc),GBP,"The fund is an exchange traded fund (ETF) that aims to track the performance of the Dow Jones Sustainability World?Enlarged Index ex Alcohol, Tobacco, Gambling, Armaments &?Firearms and Adult Entertainment Index as closely as possible.
The ETF invests in physical index securities. The Dow Jones Sustainability World?Enlarged Index ex Alcohol, Tobacco, Gambling, Armaments?& Firearms and Adult Entertainment Index?consists of the?top 20% of the largest 2500 global sustainability companies of the Dow Jones Global Total Stock Market Index. The companies are selected for the index based on long term economic, environmental and social criteria. iShares ETFs are funds managed by BlackRock. They are transparent, cost-efficient, liquid vehicles that trade on stock exchanges like normal securities. iShares ETFs offer flexible and easy access to a wide range of markets and asset classes.",Alternatives,,BlackRock Asset Management,LSE,XLON,IE00B57X3V84
