symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
JBEM.PA,BNP Paribas Easy Bloomberg-Barclays Euro Aggregate Treasury UCITS ETF Capitalisation,EUR,"Replicate the performance of the Bloomberg Barclays Euro Aggregate Treasury (TR), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%. Investors of the hedged share category are informed that the Tracking Error will be higher for this share category because of the hedging.",Fixed Income,Treasury Bonds,BNP Paribas Asset Management,PAR,XPAR,LU1481202692
JNKE.PA,SPDR Bloomberg Barclays Euro High Yield Bond UCITS ETF,EUR,"The objective of the SPDR Barclays Euro High Yield Bond UCITS ETF is to track the performance of the fixed-rate, Euro-denominated high yield corporate bond market. It aims to do this by tracking the performance of the Barclays Liquidity Screened Euro High Yield Bond Index as closely as possible.",Fixed Income,High Yield Bonds,State Street Global Advisors,PAR,XPAR,IE00B6YX5M31
JPHC.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C CHF Hedged,CHF,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPHE.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR Hedged,EUR,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPHG.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C GBP Hedged,GBP,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPHU.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C USD Hedged,USD,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPJY.PA,SPDR MSCI Japan UCITS ETF,JPY,"The objective of the Fund is to track the performance of the Japanese
equity market. It aims to do this by tracking the performance of the
MSCI Japan Index as closely as possible.",Alternatives,Developed Markets,State Street Global Advisors,PAR,XPAR,IE00BZ0G8B96
JPM2.PA,LS 2X JPMORGAN,EUR,"LS 2X JPMORGAN is a leveraged security or fund that aims to provide twice the return of an underlying JPMorgan asset or index. Leveraged products use financial instruments or debt to amplify returns, but also magnify potential losses. Investors should be aware of the risks associated with leveraged investments before investing.",Derivatives,,,PAR,XPAR,
JPMV.PA,Ossiam Japan Minimum Variance NR UCITS ETF 1C (EUR),EUR,"The investment objective of OSSIAM JAPAN MINIMUM VARIANCE NR (the
âFund) is to replicate, before the Fundâs fees and expenses, the performance of
the JAPAN MINIMUM VARIANCE INDEX NR (the âIndexâ) JPY closing level.",Alternatives,Developed Markets,OSSIAM,PAR,XPAR,LU1254453738
JPN.PA,Lyxor Japan (Topix) (DR) UCITS ETF Dist EUR,EUR,"The Lyxor Japan (TOPIX) (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Topix Total Return Index JPY.Topix Total Return Index JPY is a free-float adjusted market capitalization-weighted index that is calculated based on all the domestic common stocks listed on the TSE First SectionLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Developed Markets,Lyxor International Asset Management,PAR,XPAR,FR0010245514
JPNH.PA,Lyxor Japan (Topix) (DR) UCITS ETF Daily Hedged to EUR Dist,EUR,"The Lyxor Japan (TOPIX) (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Topix Total Return Index JPY.Topix Total Return Index JPY is a free-float adjusted market capitalization-weighted index that is calculated based on all the domestic common stocks listed on the TSE First SectionLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Developed Markets,Lyxor International Asset Management,PAR,XPAR,FR0011475078
JPNK.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR,EUR,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPNY.PA,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C JPY,JPY,"To track the performance of JPX-Nikkei 400 Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681047665
JPX4.PA,Lyxor JPX-Nikkei 400 (DR) UCITS ETF - C-EUR,EUR,"The Lyxor JPX-Nikkei 400 (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index JPX Nikkei NTR Index. The JPX-Nikkei 400 NTR is providing exposure to the performance of 400 companies listed on Tokyo Stock Exchange, with a high appeal to investors meeting special requirements in terms of efficient use of capital and investors-focused management perspective. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU1646359452
JPXH.PA,Lyxor JPX-Nikkei 400 (DR) UCITS ETF - Daily Hedged C-EUR,EUR,"The Lyxor JPX-Nikkei 400 (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index JPX Nikkei NTR Index. The JPX-Nikkei 400 NTR is providing exposure to the performance of 400 companies listed on Tokyo Stock Exchange, with a high appeal to investors meeting special requirements in terms of efficient use of capital and investors-focused management perspective. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU1646359619
KRW.PA,Lyxor MSCI Korea UCITS ETF - Acc-EUR,EUR,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor MSCI Korea UCITS ETF (the ""Sub-Fund"") is to track both the upward and the downward evolution of the MSCI Korea 20/35 Net Total Return Index (the ""Index"") denominated in US Dollars and representative of the South Korean equity market, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the ""Tracking Error"").",Alternatives,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,LU1900066975
L100.PA,MULTI-UNITS LUXEMBOURG - Lyxor FTSE 100 UCITS ETF - Acc,EUR,"The Lyxor FTSE 100 UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index FTSE 100 TR. The FTSE 100 is a market-capitalisation weighted index representing the performance of the 100 largest UK-domiciled blue chip companies, which pass screening for size and liquidity. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",,Large Cap,Lyxor International Asset Management,PAR,XPAR,LU1650492173
LCWD.PA,Lyxor Core MSCI World (DR) UCITS ETF,EUR,"The Lyxor Core MSCI World (DR) UCITS ETF - Acc is a UCITS compliant exchange traded fund that aims to track the MSCI World Net Total Return USD Index.
The index is designed to represent the performance of large and mid caps across 23 Developed Markets countries. It covers approximately 85% of the free float-adjusted market capitalisation in each country.",Financials,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU1781541179
LEM.PA,Lyxor MSCI Emerging Markets UCITS ETF Acc EUR,EUR,"The Lyxor MSCI Emerging Markets UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Emerging Markets Net Total Return Index.The MSCI Emerging Markets Net Total Return Index is a free float-adjusted market capitalization index that is designed to measure equity market performance of emerging markets. The MSCI Total Return Indices measure the market performance, including both price performance and income from dividend payments. For more information please refer to www.msci.comLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Financials,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,FR0010429068
LEMB.PA,Lyxor iBoxx $ Liquid Emerging Markets Sovereign UCITS ETF - Dist,USD,The Lyxor iBoxx $ Liquid Emerging Markets Sovereigns UCITS ETF TH is a UCITS compliant exchange traded fund that aims to track the benchmark index Markit iBoxx USD Liquid Emerging Markets Sovereigns Mid Price TCA EUR Hedged TRI%.,Fixed Income,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,LU1686830909
LOWV.PA,SSgA SPDR ETFs Europe I Public Limited Company - SPDR S&P 500 Low Volatility UCITS ETF,EUR,"This is a UCITS ETF managed by SSgA SPDR ETFs Europe I Public Limited Company, tracking the S&P 500 Low Volatility Index. The fund provides exposure to the S&P 500 companies with the lowest volatility over the past year.",Financials,Large Cap,State Street Global Advisors,PAR,XPAR,
LQQ.PA,Lyxor Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc,EUR,"The Lyxor Nasdaq-100 Daily (2x) Leveraged UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Nasdaq 100 Leveraged Notional Net Total Return Index.The Nasdaq 100 Leveraged Notional Net Total Return Index has been constructed with the objective of creating an index to reflect a strategy that aims to produce two times the daily return of the NASDAQ-100 Index (NDX) (the Underlying Index), with financing costs embedded in the performance of the Index. The Index is made up of the combination of an investment aiming to replicate a long position on the Underlying Index with an increased exposure and borrowing at a given interest rateLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Information Technology,,Lyxor International Asset Management,PAR,XPAR,FR0010342592
LTM.PA,Lyxor MSCI EM Latin America UCITS ETF Acc,EUR,"The investment objective of the MULTI
UNITS LUXEMBOURG â Lyxor MSCI EM
Latin America UCITS ETF (the
âSub-Fundâ) is to track both the upward and
the downward evolution of the MSCI
Emerging Markets Latin America Net Total
Return index (the âIndexâ) denominated in
US Dollars and representative of the Latin
America emerging market countries equity
market, while minimizing the volatility of the
difference between the return of the
Sub-Fund and the return of the Index (the
âTracking Errorâ).",,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,LU1900066629
LUXU.PA,Amundi Index Solutions - Amundi S&P Global Luxury ETF-C USD,USD,"To track the performance of S&P Global Luxury Index, and to minimize
the tracking error between the net asset value of the sub-fund and the
performance of the Index.",Consumer Discretionary,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681048630
MA13.PA,Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond 1-3Y (DR) UCITS ETF Acc,EUR,The investment objective of Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond 1-3Y (DR) UCITS ETF is to reflect the performance of the FTSE MTS Highest Rated Macro-Weighted Government Bond 1-3Y index denominated in Euros and representative of the performance of Eurozone government bonds within the maturity range of 1 to 3 years,Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1829219556
MA35.PA,Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond 3-5Y (DR) UCITS ETF Acc,EUR,The objective of the Sub-Fund is to reflect the performance of the Benchmark Index.,Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1829219713
MA57.PA,Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond 5-7Y (DR) UCITS ETF P Acc,EUR,The objective of the Sub-Fund is to reflect the performance of the Benchmark Index.,Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1829219986
MAA.PA,MULTI-UNITS LUXEMBOURG - Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond (DR) UCITS ETF - Acc,EUR,"The Lyxor EuroMTS Highest Rated Macro-Weighted Govt Bond (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MTS Mid Price Highest Rated Macro-weighted all mat. The FTSE MTS Highest Rated Macro Weighted Government Bond (MidPrice) index (Bloomberg Code: FMMPHRG5) (âBenchmark Indexâ) denominated in EUR, representative of the performance of eurozone government bonds that have the highest credit ratings. Bonds are weighted in the index on the basis of macroeconomic indicators. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1287023342
MAL.PA,Lyxor MSCI Malaysia UCITS ETF Acc,EUR,"The investment objective of the MULTI
UNITS LUXEMBOURG â Lyxor MSCI
Malaysia UCITS ETF (the âSub-Fundâ) is
to track both the upward and the downward
evolution of the MSCI Malaysia Net Total
Return index (the âIndexâ) denominated in
US Dollars and representative of the
Malaysian equity market, while minimizing
the volatility of the difference between the
return of the Sub-Fund and the return of the
Index (the âTracking Errorâ).",Alternatives,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,LU1901001542
MATW.PA,Lyxor MSCI World Materials TR UCITS ETF - C-EUR,EUR,"The Sub-Fund is an index-tracking UCITS passively managed. The Reference Currency of the Sub-Fund is the Euro (EUR). The investment objective of sub-fud is to track both the upward and the downward evolution of the MSCI World Materials Index â Net Total Return (the ""Index"") denominated in US Dollars - while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). The anticipated level of the tracking error under normal market conditions is expected to be up to 0.50%.",Materials,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0533033824
MCEU.PA,Amundi Index Solutions - Amundi MSCI Europe Momentum Factor UCITS ETF-C,EUR,"To track the performance of MSCI Europe Momentum Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681041460
MDA.PA,Lyxor Index Fund - Lyxor STOXX Europe 600 Media UCITS ETF Acc,EUR,"The investment objective of Lyxor Index Fund â Lyxor Stoxx Europe 600 Media UCITS ETF (the âSub-Fundâ) is to
track the upward and the downward evolution of the STOXXÂ® Europe 600 Media Net Total Return index (the âIndexâ)
denominated in Euros and representative of the performance of large companies in the media sector in European
countries, while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index.
The anticipated level of the Tracking error under normal market conditions is expected to be 0.50%.",Communication Services,,Lyxor International Asset Management,PAR,XPAR,LU1834988195
MEH.PA,Lyxor Index Fund - Lyxor STOXX Europe 600 Real Estate UCITS ETF - Dist,EUR,"The investment objective of Lyxor Index Fund - Lyxor Stoxx Europe 600 Real Estate UCITS ETF (the âSub-Fundâ) is to track the upward and the downward evolution of the STOXXÂ® Europe 600 Real Estate (Net Return) index (the âIndexâ) denominated in Euros and representative of the performance of shares in large companies in the real estate sector in European countries, while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index.",Real Estate,REITs,Lyxor International Asset Management,PAR,XPAR,
MEM.PA,HSBC MSCI EM Far East UCITS ETF,EUR,"The investment objective of the Fund is to replicate the performance of the MSCI EM Far East Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a market-capitalization weighted index designed to measure the performance of the largest companies in China, Indonesia, Korea, Malaysia, Philippines, Taiwan and Thailand, as defined by the Index Provider. The markets in which the issuers are based are considered to be emerging markets and accordingly, are subject to the specific risk factors. The Fund may invest in China A Shares: (a) via the Shanghai-Hong Kong Stock Connect and/or Shenzhen-Hong Kong Stock Connect (subject to applicable quota limitations); or (b) indirectly through CAAP; or (c) through Eligible Collective Investment Schemes, including other Funds of the Company or schemes managed by the Investment Manager or its affiliates.",Fixed Income,Emerging Markets,HSBC Investment Funds,PAR,XPAR,IE00B5LP3W10
MEU.PA,Lyxor MSCI Europe (DR) UCITS ETF Acc,EUR,"The Lyxor MSCI Europe UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI Europe Net Return EUR Index.The MSCI Europe Net Return EUR Index is a free float-adjusted market capitalization weighted index that is designed to measure the equity market performance of the developed markets in Europe. The complete methodology of the index is available on www.msci.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,FR0010261198
MEUD.PA,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,EUR,"The Lyxor STOXX Europe 600 (DR) - UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Stoxx Europe 600 Net Return EUR. The index represents large, mid and small cap capitalisation across the European region. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0908500753
MFDD.PA,Lyxor EURO STOXX 300 (DR) - UCITS ETF D-EUR,EUR,The Lyxor Core EURO STOXX 300 (DR) - UCITS ETF Acc is a UCITS compliant exchange traded fund that aims to track the benchmark index EURO STOXX Net Return EUR.The index Euro STOXX Total Return (Net Dividend) is representative of the performance of the Eurozone broad equity market.,Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0908501132
MFE.PA,Lyxor Core MSCI EMU (DR) UCITS ETF - D-EUR,EUR,"The Lyxor MSCI EMU (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI EMU Net Total Return. The MSCI EMU (European Economic and Monetary Union) Index is a free float-adjusted market capitalization weighted index that is designed to measure the equity market performance of countries within EMU. For more information please refer to www. msci.comLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,
MFEC.PA,Lyxor Core MSCI EMU (DR) UCITS ETF,EUR,"The Lyxor MSCI EMU (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI EMU Net Total Return. The MSCI EMU (European Economic and Monetary Union) Index is a free float-adjusted market capitalization weighted index that is designed to measure the equity market performance of countries within EMU. For more information please refer to www. msci.comLyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU1646361276
MFED.PA,Lyxor EURO STOXX 300 (DR) - UCITS ETF C-EUR,EUR,The Lyxor Core EURO STOXX 300 (DR) - UCITS ETF Acc is a UCITS compliant exchange traded fund that aims to track the benchmark index EURO STOXX Net Return EUR.The index Euro STOXX Total Return (Net Dividend) is representative of the performance of the Eurozone broad equity market.,Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0908501058
MGT.PA,Lyxor DJ Global Titans 50 UCITS ETF Dist,EUR,"The Lyxor DJ Global Titans 50 UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Dow Jones Global Titans 50 EUR.The Dow Jones Global Titans 50 EUR is a 50-stock index that reflects the market performance of the worldâs leading multinational companies. Stocks are selected from the Dow Jones Global Index SM, a broad market benchmark that covers 51 countries. Criteria for DJGT stock selection include float-adjusted market capitalization, sales/revenue and net income. The index is calculated in both U.S. dollars and Euros.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Developed Markets,Lyxor International Asset Management,PAR,XPAR,FR0007075494
MI10.PA,Lyxor Index Fund - Lyxor EuroMTS 10Y Italy BTP Government Bond (DR) UCITS ETF Acc,EUR,"The Lyxor EuroMTS 10Y Italy BTP Government Bond (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MTS 10Y Italy Government Bond. The MTS Mid Price 10Y Italy Government Bond IndexTM provides an unlevered exposure to the Italian sovereign bond market with 10years residual target maturity. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1598691217
MI13.PA,Lyxor Index Fund - Lyxor EuroMTS 1-3Y Italy BTP Government Bond (DR) UCITS ETF Dist,EUR,"The Lyxor EuroMTS 1-3Y Italy BTP Government Bond (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index FTSE MTS Italy Government 1-3Y (Mid Price) Index. The MTS Italy Government Index (1-3yr)TM provides an unlevered exposure to the Italian sovereign bond market. The index is denominated in euro. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,LU1598691050
MIB.PA,Lyxor FTSE MIB UCITS ETF Dist,EUR,"The Lyxor FTSE MIB UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index FTSE MIB Net Total Return Index.The FTSE MIB Net Total Return Index is the primary benchmark index for the Italian equity market. Capturing approximately 80% of the domestic market capitalisation, the FTSE MIB Index measures the performance of the 40 most liquid and capitalised Italian shares and seeks to replicate the broad sector weights of the Italian stock market.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Large Cap,Lyxor International Asset Management,PAR,XPAR,FR0010010827
MIVO.PA,Amundi Index Solutions - Amundi MSCI Europe Minimum Volatility Factor UCITS ETF-C,EUR,"To track the performance of MSCI Europe Minimum Volatility Index, and to
minimize the tracking error between the net asset value of the sub-fund and
the performance of the Index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681041627
MIVU.PA,Amundi Index Solutions - Amundi MSCI USA Minimum Volatility Factor UCITS ETF,EUR,"AMUNDI MSCI USA MINIMUM VOLATILITY FACTOR - UCITS ETF seeks to replicate as closely as possible the evolution of the MSCI USA Minimum Volatility Strategy Index, in USD, net dividend reinvested (net return) whether the trend is rising or falling. This ETF enables investors to benefit - in a single transaction - from an exposure to a subset of components from the MSCI USA index, selected in order to get the lowest possible absolute volatility and respecting predefined risk diversification constraints and a structure closed to the MSCI USA index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1589349734
MJP.PA,HSBC MSCI JAPAN UCITS ETF,EUR,"The investment objective of the Fund is to replicate the performance of the MSCI Japan Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a free float adjusted market-capitalization index designed to measure large and mid-cap Japanese equity market performance the securities of which are currently listed on Japanese exchanges. It is feasible, however, that additional stocks may be added to the Index in the future which are listed on other Recognized Markets. In seeking to achieve its investment objective, the Fund will aim to invest in the constituents of the Index in generally the same proportions in which they are included in the Index.",Alternatives,Developed Markets,HSBC Investment Funds,PAR,XPAR,IE00B5VX7566
MKTN.PA,Amundi ETF iStoxx Europe Multi-Factor Market Neutral UCITS ETF,EUR,"Lâobjectif de gestion du Fonds est de rÃ©pliquer, le plus fidÃ¨lement possible, la performance de lâIndice de stratÃ©gie ISTOXX EUROPE MULTI FACTOR MARKET NEUTRAL (cf. section Â« Indicateur de RÃ©fÃ©rence Â»), quelle que soit son Ã©volution, positive ou nÃ©gative.
La gestion vise Ã  obtenir un Ã©cart entre l&#39;Ã©volution de la valeur liquidative du Fonds et celle de l&#39;Indice de stratÃ©gie ISTOXX EUROPE MULTI FACTOR MARKET NEUTRAL (ci-aprÃ¨s Â« lâIndice de stratÃ©gie ISTOXX EUROPE MULTI FACTOR MARKET NEUTRAL Â») le plus faible possible. Ainsi, lâobjectif dâÃ©cart de suivi (Â« tracking error Â») maximal entre lâÃ©volution de la valeur liquidative du Fonds et celle de lâIndice de stratÃ©gie ISTOXX EUROPE MULTI FACTOR MARKET NEUTRAL est de 2%.
Si le Â« tracking error Â» devenait malgrÃ© tout plus Ã©levÃ© que 2%, lâobjectif serait de rester nÃ©anmoins Ã  un niveau infÃ©rieur Ã  15% de la volatilitÃ© de lâIndice de stratÃ©gie ISTOXX EUROPE MULTI FACTOR MARKET NEUTRAL.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,FR0013284304
MMS.PA,Lyxor Index Fund - Lyxor MSCI EMU Small Cap (DR) UCITS ETF Dist,EUR,"The Lyxor MSCI EMU Small Cap UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI EMU Small Cap Net Total Return. The MSCI Global Small Cap Indices offer an exhaustive representation of this size segment by targeting companies that are in the Investable Market Index but not in the Standard Index in a particular market. The indices include 45 Developed and Emerging Markets as well as Value and Growth style indices and industry indices based on the Global Industry Classification Standard (GICS). The complete methodology of the index is available on www.msci.com. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Small Cap,Lyxor International Asset Management,PAR,XPAR,LU1598689153
MOED.PA,BNP Paribas Easy Equity Momentum Europe UCITS ETF Dis,EUR,"Replicate the performance of the BNP Paribas Equity Momentum Europe TR index (Bloomberg: BNPIFME Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.",Alternatives,,BNP Paribas Asset Management,PAR,XPAR,LU1481201538
MOOC.PA,Ossiam Solactive Moody`s Analytics IG EUR Select Credit 1C EUR Acc,EUR,"The Fund&#39;s objective is to replicate, before the Fund&#39;s fees and expenses, the performance of the SOLACTIVE MOODY&#39;S ANALYTICS IG EUR Select Credit Index closing level.
The Fund will primarily use swaps with the objective of tracking the Index performance through synthetic replication. In that case, the Fund will invest in a portfolio of assets, the performance of which will be exchanged against the performance of the Index or a related index, or a portfolio of its constituents through swap agreements with a swap counterparty. The Index is a total return index, (net income reinvested at each rebalancing date) expressed in EUR, created by Solactive, and calculated and published by Solactive.",Fixed Income,,OSSIAM,PAR,XPAR,LU1093307442
MSE.PA,Lyxor Euro Stoxx 50 (DR) UCITS ETF Acc,EUR,"The Lyxor EURO STOXX 50 (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index EURO STOXX 50 Net Return EUR, offsetting the impact of daily variations of the index local currency vs. the USD. The USD-hedged share class offers the simplicity of a daily currency hedge mechanism that is embedded in the investment product, representing an efficient solution to manage the foreign-exchange risk.The EURO STOXX 50 Net Return EUR is Europe&#39;s leading Blue-chip index for the Eurozone providing a Blue-chip representation of supersector leaders in the Eurozone from 50 stocks and over 12 Eurozone countries. It captures approximately 60% of the free float market capitalisation of the EURO STOXX Total Market Index (TMI), which in turn covers approximately 95% of the free float market capitalisation of the represented countries. More information on www.stoxx.com.",Alternatives,Large Cap,Lyxor International Asset Management,PAR,XPAR,FR0007054358
